id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81
10803,81,10,41,59,23,59,40,5,3,64,36,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,81,48,59,61,59,61,37,59,41,13,67,13,2,58,42,59,13,1,22,40,59,13,5,2,59,59,13,24,22,41,5,2,64,13,23,59,41,42,60,19,59,15,57,11,22,3,1,13,5,2,59,59,13,40,22,13,3,60,59,23,15,13,61,58,1,59,13,5,2,59,59,13,40,22,13,61,60,23,5,58,21
10805,60,40,20,23,15,13,23,59,41,42,32,1,57,30,60,5,2,22,63,5,13,22,41,13,20,41,63,1,20,59,13,22,41,13,20,41,63,61,37,3,60,40,20,23,53,13,11,2,22,63,13,1,60,1,23,5,13,4,41,22,61,60,23,59,57,11,22,13,37,58,5,59,13,61,59,13,58,13,38,63,3
10806,3,13,64,59,58,41,53,57,47,22,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10807,81,68,64,13,61,58,23,5,59,41,13,5,2,41,22,63,20,2,13,2,60,23,13,58,41,5,13,38,22,41,59,23,59,59,23,13,5,2,59,13,1,58,40,20,59,41,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10808,81,30,2,58,5,13,23,2,58,3,3,13,67,13,1,22,36,13,29,58,64,13,24,2,58,5,53,13,30,2,58,5,13,23,2,58,3,3,13,67,13,1,22,36,57,68,64,13,3,22,41,1,15,13,60,5,13,23,2,58,3,3,13,37,59,13,1,22,40,59,53,13,13,13,13,13,13,13,13,13,13
10809,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,66,6,60,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10810,81,71,59,23,15,13,25,58,3,60,37,58,40,13,2,59,41,13,23,22,40,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10811,81,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10812,81,47,22,5,13,58,13,2,58,60,41,13,4,59,41,60,23,2,32,1,35,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10813,81,9,59,5,13,61,59,13,41,59,61,59,61,37,59,41,13,5,2,59,59,13,24,2,58,5,13,5,2,22,63,13,2,58,23,5,13,4,41,22,61,60,23,32,1,15,57,30,2,60,19,2,13,60,23,13,40,22,5,13,64,59,5,13,4,59,41,38,22,41,61,32,1,13,61,59,53,57,68,64,13
10814,3,60,37,59,41,5,64,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10815,81,67,13,5,2,22,63,20,2,5,13,5,22,13,2,58,42,59,13,5,22,3,1,13,5,2,59,59,13,22,38,13,60,5,35,13,37,63,5,13,67,13,38,59,58,41,32,1,57,9,59,23,5,13,67,13,61,60,20,2,5,13,58,40,20,59,41,13,5,2,59,59,53,57,67,13,5,22,3,1,13
10816,64,22,63,15,13,23,60,41,15,13,5,2,59,64,13,24,59,41,59,13,41,59,1,76,2,22,5,13,24,60,5,2,13,1,41,60,40,21,60,40,20,35,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10817,81,11,2,58,5,13,64,22,63,15,13,2,60,23,13,38,41,60,59,40,1,15,13,58,41,59,13,60,40,35,13,58,40,1,13,23,59,40,1,23,13,61,59,13,38,22,41,5,2,76,57,45,22,41,13,59,3,23,59,13,2,60,23,13,4,41,22,39,59,19,5,13,1,60,59,23,76,5,22,13,21
10818,59,59,4,13,5,2,59,61,13,3,60,42,60,40,20,53,57,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,31,29,60,40,20,23,13,60,40,13,26,28,47,50,65,9,28,32,29,13,59,58,41,72,57,30,2,60
10819,3,59,13,64,22,63,13,2,59,41,59,13,1,22,13,23,40,22,41,60,40,20,13,3,60,59,15,57,28,4,59,40,76,59,64,32,1,13,19,22,40,23,4,60,41,58,19,64,57,8,60,23,13,5,60,61,59,13,1,22,5,2,13,5,58,21,59,53,57,67,38,13,22,38,13,3,60,38,59,13,64
10820,22,63,13,21,59,59,4,13,58,13,19,58,41,59,15,57,29,2,58,21,59,13,22,38,38,13,23,3,63,61,37,59,41,15,13,58,40,1,13,37,59,24,58,41,59,53,57,65,24,58,21,59,15,13,58,24,58,21,59,73,57,10,41,22,23,4,59,41,22,13,61,64,13,3,22,41,1,13,23,2,58
10821,3,3,13,21,40,22,24,13,24,2,58,5,13,67,13,2,58,42,59,13,1,22,40,59,35,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10822,81,65,64,15,13,61,64,13,19,22,61,61,58,40,1,59,41,53,13,30,2,59,40,13,67,13,4,41,59,23,59,40,5,59,1,13,32,25,59,41,59,23,53,32,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10823,81,67,23,13,5,2,59,13,27,60,40,20,32,23,13,23,2,60,4,35,13,60,40,13,5,2,59,13,1,59,59,4,13,40,22,22,21,15,13,24,2,59,41,59,13,22,40,19,59,57,11,2,22,63,13,19,58,3,3,32,1,23,5,13,61,59,13,63,4,13,58,5,13,61,60,1,40,60,20,2,5
10824,13,5,22,13,38,59,5,19,2,13,1,59,24,57,45,41,22,61,13,5,2,59,13,23,5,60,3,3,76,42,59,6,32,1,13,44,59,41,61,22,22,5,2,59,23,15,13,5,2,59,41,59,13,23,2,59,32,23,13,2,60,1,35,57,11,2,59,13,61,58,41,60,40,59,41,23,13,58,3,3,13
10825,63,40,1,59,41,13,2,58,5,19,2,59,23,13,23,5,22,24,59,1,15,57,30,2,22,15,13,24,60,5,2,13,58,13,19,2,58,41,61,13,39,22,60,40,32,1,13,5,22,13,5,2,59,60,41,13,23,63,38,38,32,41,59,1,13,3,58,37,22,63,41,15,57,67,13,2,58,42,59,13,3
10826,59,38,5,13,58,23,3,59,59,4,35,13,58,40,1,13,38,22,41,13,5,2,59,13,41,59,23,5,13,22,32,13,5,2,32,13,38,3,59,59,5,15,57,30,2,60,19,2,13,67,13,1,60,23,4,59,41,23,32,1,15,13,5,2,59,64,13,58,3,3,13,2,58,42,59,13,61,59,5,13,58
10827,20,58,60,40,15,57,65,40,1,13,58,41,59,13,63,4,22,40,13,5,2,59,13,68,59,1,60,5,59,41,41,58,40,59,58,40,13,38,3,22,5,59,57,44,22,63,40,1,13,23,58,1,3,64,13,2,22,61,59,13,38,22,41,13,47,58,4,3,59,23,15,57,29,63,4,4,22,23,60,40,20
10828,13,5,2,58,5,13,5,2,59,64,13,23,58,24,13,5,2,59,13,27,60,40,20,32,23,13,23,2,60,4,13,24,41,59,19,21,32,1,15,57,65,40,1,13,2,60,23,13,20,41,59,58,5,13,4,59,41,23,22,40,13,4,59,41,60,23,2,53,57,10,58,23,5,13,5,2,59,13,61,60,1
10829,13,23,59,58,23,22,40,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10830,81,11,2,64,13,5,2,22,63,20,2,5,23,13,67,13,19,3,59,58,42,59,13,5,22,53,13,30,2,58,5,32,23,13,5,2,64,13,4,3,59,58,23,63,41,59,36,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10831,81,65,3,3,13,2,58,60,3,15,13,20,41,59,58,5,13,61,58,23,5,59,41,73,13,20,41,58,42,59,13,23,60,41,15,13,2,58,60,3,73,13,67,13,19,22,61,59,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10832,81,29,60,3,42,59,41,73,13,5,2,59,41,59,13,60,5,13,20,22,59,23,15,13,29,60,3,42,59,41,73,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10833,81,67,23,13,5,2,59,41,59,13,61,22,41,59,13,5,22,60,3,36,13,29,60,40,19,59,13,5,2,22,63,13,1,22,23,5,13,20,60,42,59,13,61,59,13,4,58,60,40,23,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10834,81,28,40,13,5,2,59,60,41,13,23,63,23,5,58,60,40,60,40,20,13,20,58,41,61,59,40,5,23,13,40,22,5,13,58,13,37,3,59,61,60,23,2,15,57,44,63,5,13,38,41,59,23,2,59,41,13,5,2,58,40,13,37,59,38,22,41,59,35,13,58,40,1,15,13,58,23,13,5,2,22
10835,63,13,37,58,1,32,23,5,13,61,59,15,57,67,40,13,5,41,22,22,4,23,13,67,13,2,58,42,59,13,1,60,23,4,59,41,23,32,1,13,5,2,59,61,13,32,37,22,63,5,13,5,2,59,13,60,23,3,59,53,57,11,2,59,13,27,60,40,20,32,23,13,23,22,40,13,2,58,42,59,13
10836,67,13,3,58,40,1,59,1,13,37,64,13,2,60,61,23,59,3,38,15,57,30,2,22,61,13,67,13,3,59,38,5,13,19,22,22,3,60,40,20,13,22,38,13,5,2,59,13,58,60,41,13,24,60,5,2,13,23,60,20,2,23,57,67,40,13,58,40,13,22,1,1,13,58,40,20,3,59,13,22,38
10837,13,5,2,59,13,60,23,3,59,15,13,58,40,1,13,23,60,5,5,60,40,20,15,57,8,60,23,13,58,41,61,23,13,60,40,13,5,2,60,23,13,23,58,1,13,21,40,22,5,53,57,29,58,38,59,3,64,13,60,40,13,2,58,41,37,22,63,41,82,0,0,0,0,0,0,0,0,0,0,0,0
10838,81,65,40,1,13,37,41,59,58,5,2,59,13,5,24,60,19,59,15,13,58,40,1,13,19,41,64,13,32,23,22,15,13,23,22,15,32,57,66,58,19,2,13,22,40,59,15,13,5,41,60,4,4,60,40,20,13,22,40,13,2,60,23,13,5,22,59,15,57,30,60,3,3,13,37,59,13,2,59,41,59
10839,13,24,60,5,2,13,61,22,4,13,58,40,1,13,61,22,24,53,57,7,22,13,64,22,63,13,3,22,42,59,13,61,59,15,13,61,58,23,5,59,41,36,13,47,22,36,57,30,59,3,3,73,13,67,13,19,22,40,19,59,60,42,59,53,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
10840,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,66,6,60,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10841,81,11,22,13,58,40,23,24,59,41,13,5,2,64,13,37,59,23,5,13,4,3,59,58,23,63,41,59,35,13,37,59,32,5,13,5,22,13,38,3,64,15,57,11,22,13,23,24,60,61,15,13,5,22,13,1,60,42,59,13,60,40,5,22,13,5,2,59,13,38,60,41,59,15,13,5,22,13,41,60,1
10842,59,57,28,40,13,5,2,59,13,19,63,41,3,32,1,13,19,3,22,63,1,23,53,13,11,22,13,5,2,64,13,23,5,41,22,40,20,13,37,60,1,1,60,40,20,13,5,58,23,21,57,65,41,60,59,3,13,58,40,1,13,58,3,3,13,2,60,23,13,62,63,58,3,60,5,64,53,57,11,22,13
10843,59,42,59,41,64,13,58,41,5,60,19,3,59,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10844,81,65,64,15,13,23,60,41,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10845,81,67,13,37,22,58,41,1,59,1,13,5,2,59,13,27,60,40,20,32,23,13,23,2,60,4,35,13,40,22,24,13,22,40,13,5,2,59,13,37,59,58,21,15,57,47,22,24,13,60,40,13,5,2,59,13,24,58,60,23,5,15,13,5,2,59,13,1,59,19,21,15,13,60,40,13,59,42,59,41,64
10846,13,19,58,37,60,40,15,57,67,13,38,3,58,61,32,1,13,58,61,58,43,59,61,59,40,5,53,13,29,22,61,59,5,60,61,59,13,67,32,1,13,1,60,42,60,1,59,15,57,65,40,1,13,37,63,41,40,13,60,40,13,61,58,40,64,13,4,3,58,19,59,23,35,13,22,40,13,5,2,59,13
10847,5,22,4,61,58,23,5,15,57,11,2,59,13,64,58,41,1,23,15,13,58,40,1,13,37,22,24,23,4,41,60,5,15,13,24,22,63,3,1,13,67,13,38,3,58,61,59,13,1,60,23,5,60,40,19,5,3,64,15,57,11,2,59,40,13,61,59,59,5,13,58,40,1,13,39,22,60,40,13,46,22
10848,42,59,32,23,13,3,60,20,2,5,40,60,40,20,15,13,5,2,59,13,4,41,59,19,63,41,23,22,41,23,57,28,32,13,5,2,32,13,1,41,59,58,1,38,63,3,13,5,2,63,40,1,59,41,76,19,3,58,4,23,15,13,61,22,41,59,13,61,22,61,59,40,5,58,41,64,57,65,40,1,13
10849,23,60,20,2,5,76,22,63,5,41,63,40,40,60,40,20,13,24,59,41,59,13,40,22,5,35,13,5,2,59,13,38,60,41,59,13,58,40,1,13,19,41,58,19,21,23,57,28,38,13,23,63,3,4,2,63,41,22,63,23,13,41,22,58,41,60,40,20,13,5,2,59,13,61,22,23,5,13,61,60,20
10850,2,5,64,13,47,59,4,5,63,40,59,57,29,59,59,61,13,5,22,13,37,59,23,60,59,20,59,15,13,58,40,1,13,61,58,21,59,13,2,60,23,13,37,22,3,1,13,24,58,42,59,23,13,5,41,59,61,37,3,59,15,57,71,59,58,15,13,2,60,23,13,1,41,59,58,1,13,5,41,60,1
10851,59,40,5,13,23,2,58,21,59,53,57,47,22,5,13,58,13,23,22,63,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10852,81,11,2,22,63,13,3,60,59,23,5,35,13,5,2,22,63,13,19,58,40,23,5,13,40,22,5,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10853,81,67,13,4,41,60,5,2,59,59,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10854,81,44,59,38,22,41,59,13,64,22,63,13,19,58,40,13,23,58,64,13,32,19,22,61,59,32,13,58,40,1,13,32,20,22,15,32,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10855,81,28,40,13,5,2,59,13,23,60,6,5,2,13,2,22,63,41,35,13,58,5,13,24,2,60,19,2,13,5,60,61,59,15,13,61,64,13,3,22,41,1,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10856,81,67,13,1,41,60,40,21,13,5,2,59,13,58,60,41,13,37,59,38,22,41,59,13,61,59,15,13,58,40,1,13,41,59,5,63,41,40,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10857,81,67,32,3,3,13,38,59,5,19,2,13,5,2,59,61,15,13,23,60,41,53,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,66,6,60,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10858,81,44,63,5,13,38,59,3,5,13,58,13,38,59,42,59,41,13,22,38,13,5,2,59,13,61,58,1,15,13,58,40,1,13,4,3,58,64,32,1,57,29,22,61,59,13,5,41,60,19,21,23,13,22,38,13,1,59,23,4,59,41,58,5,60,22,40,53,13,65,3,3,13,37,63,5,13,61,58,41,60
10859,40,59,41,23,57,10,3,63,40,20,32,1,13,60,40,13,5,2,59,13,38,22,58,61,60,40,20,13,37,41,60,40,59,15,13,58,40,1,13,62,63,60,5,13,5,2,59,13,42,59,23,23,59,3,15,57,11,2,59,40,13,58,3,3,13,58,38,60,41,59,13,24,60,5,2,13,61,59,35,13,5
10860,2,59,13,27,60,40,20,32,23,13,23,22,40,15,13,45,59,41,1,60,40,58,40,1,15,57,30,60,5,2,13,2,58,60,41,13,63,4,76,23,5,58,41,60,40,20,76,5,2,59,40,13,3,60,21,59,13,41,59,59,1,23,15,13,40,22,5,13,2,58,60,41,76,57,30,58,23,13,5,2,59
10861,13,38,60,41,23,5,13,61,58,40,13,5,2,58,5,13,3,59,58,4,5,35,13,19,41,60,59,1,13,32,8,59,3,3,13,60,23,13,59,61,4,5,64,15,57,65,40,1,13,58,3,3,13,5,2,59,13,1,59,42,60,3,23,13,58,41,59,13,2,59,41,59,53,32,57,25,3,22,23,59,13
10862,37,64,15,13,61,64,13,61,58,23,5,59,41,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10863,81,67,13,5,2,58,40,21,13,5,2,59,59,15,13,61,58,23,5,59,41,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10864,81,11,2,58,5,13,2,58,5,2,13,5,22,13,60,40,23,5,41,63,61,59,40,5,13,5,2,60,23,13,3,22,24,59,41,13,24,22,41,3,1,57,65,40,1,13,24,2,58,5,13,60,23,13,60,40,32,5,15,13,5,2,59,13,40,59,42,59,41,76,23,63,41,38,59,60,5,59,1,13,23
10865,59,58,57,8,58,5,2,13,19,58,63,23,32,1,13,5,22,13,37,59,3,19,2,13,63,4,13,64,22,63,35,13,58,40,1,13,22,40,13,5,2,60,23,13,60,23,3,58,40,1,57,30,2,59,41,59,13,61,58,40,13,1,22,5,2,13,40,22,5,13,60,40,2,58,37,60,5,76,64,22,63
10866,13,32,61,22,40,20,23,5,13,61,59,40,57,44,59,60,40,20,13,61,22,23,5,13,63,40,38,60,5,13,5,22,13,3,60,42,59,53,13,67,13,2,58,42,59,13,61,58,1,59,13,64,22,63,13,61,58,1,35,57,65,40,1,13,59,42,59,40,13,24,60,5,2,13,23,63,19,2,76,3,60
10867,21,59,13,42,58,3,22,63,41,13,61,59,40,13,2,58,40,20,13,58,40,1,13,1,41,22,24,40,57,11,2,59,60,41,13,4,41,22,4,59,41,13,23,59,3,42,59,23,53,57,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,31,65,9,28,47,29,28,15,13,29,66,44,65,29
10868,11,67,65,47,13,59,5,19,53,15,13,1,41,58,24,13,5,2,59,60,41,13,23,24,22,41,1,23,72,57,71,22,63,13,38,22,22,3,23,73,13,67,13,58,40,1,13,61,64,13,38,59,3,3,22,24,23,57,65,41,59,13,61,60,40,60,23,5,59,41,23,13,22,38,13,45,58,5,59,35,13
10869,5,2,59,13,59,3,59,61,59,40,5,23,57,28,38,13,24,2,22,61,13,64,22,63,41,13,23,24,22,41,1,23,13,58,41,59,13,5,59,61,4,59,41,32,1,13,61,58,64,13,58,23,13,24,59,3,3,57,30,22,63,40,1,13,5,2,59,13,3,22,63,1,13,24,60,40,1,23,15,13,22
10870,41,13,24,60,5,2,13,37,59,61,22,19,21,32,1,76,58,5,13,23,5,58,37,23,57,27,60,3,3,13,5,2,59,13,23,5,60,3,3,76,19,3,22,23,60,40,20,13,24,58,5,59,41,23,15,13,58,23,13,1,60,61,60,40,60,23,2,57,28,40,59,13,1,22,24,3,59,13,5,2,58
10871,5,32,23,13,60,40,13,61,64,13,4,3,63,61,59,35,13,61,64,13,38,59,3,3,22,24,76,61,60,40,60,23,5,59,41,23,57,65,41,59,13,3,60,21,59,13,60,40,42,63,3,40,59,41,58,37,3,59,53,13,67,38,13,64,22,63,13,19,22,63,3,1,13,2,63,41,5,15,57,71,22
10872,63,41,13,23,24,22,41,1,23,13,58,41,59,13,40,22,24,13,5,22,22,13,61,58,23,23,64,13,38,22,41,13,64,22,63,41,13,23,5,41,59,40,20,5,2,23,57,65,40,1,13,24,60,3,3,13,40,22,5,13,37,59,13,63,4,3,60,38,5,59,1,53,13,44,63,5,13,41,59,61,59
10873,61,37,59,41,76,57,45,22,41,13,5,2,58,5,32,23,13,61,64,13,37,63,23,60,40,59,23,23,13,5,22,13,64,22,63,76,5,2,58,5,13,64,22,63,13,5,2,41,59,59,57,45,41,22,61,13,68,60,3,58,40,13,1,60,1,13,23,63,4,4,3,58,40,5,13,20,22,22,1,13,10
