id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81
21730,81,67,13,23,2,58,3,3,13,21,40,22,24,15,13,23,60,41,15,13,24,2,59,40,13,67,13,2,58,42,59,13,1,22,40,59,13,60,5,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21731,81,29,60,41,15,13,5,2,59,13,19,22,40,5,59,61,4,5,23,13,5,2,59,41,59,22,38,13,58,41,59,13,58,23,13,5,22,63,19,2,60,40,20,13,61,59,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21732,81,67,5,13,60,23,13,26,41,59,58,5,15,13,23,60,41,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21733,81,29,5,60,3,3,13,61,59,36,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21734,81,3,60,20,2,5,3,64,13,41,59,24,58,41,1,59,1,53,57,9,59,5,13,61,59,13,40,22,5,13,37,59,13,4,59,40,5,13,63,4,15,13,23,60,41,35,13,67,13,24,60,3,3,13,38,58,23,5,15,13,37,59,60,40,20,13,3,22,22,23,59,53,82,0,0,0,0,0,0,0,0
21735,81,20,22,22,23,59,15,13,60,40,13,5,2,60,23,53,57,11,41,63,59,15,13,5,41,63,59,35,13,58,40,1,13,40,22,24,13,64,22,63,13,24,60,3,3,13,37,59,13,61,64,13,4,63,41,20,58,5,60,22,40,15,13,58,40,1,13,3,59,5,13,61,59,82,0,0,0,0,0,0,0
21736,81,5,2,59,13,19,22,40,62,63,59,41,22,41,73,13,71,22,63,13,24,60,3,3,13,37,59,13,23,19,41,58,4,32,1,13,22,63,5,13,22,38,13,5,2,59,13,4,58,60,40,5,59,1,13,19,3,22,5,2,13,38,22,41,57,5,2,60,23,53,13,71,22,63,41,13,3,60,22,40,15
21737,13,5,2,58,5,13,2,22,3,1,23,13,2,60,23,13,4,22,3,59,58,6,59,13,23,60,5,5,60,40,20,13,22,40,13,58,13,19,3,22,23,59,76,23,5,22,22,3,15,57,24,60,3,3,13,37,59,13,20,60,42,59,40,13,5,22,13,65,39,58,6,53,13,8,59,13,24,60,3,3,13
21738,37,59,13,5,2,59,13,40,60,40,5,2,13,30,22,41,5,2,64,53,13,65,13,19,22,40,62,63,59,41,22,41,57,58,40,1,13,58,38,59,58,41,1,13,5,22,13,23,4,59,58,21,73,13,48,63,40,13,58,24,58,64,13,38,22,41,13,23,2,58,61,59,15,13,65,3,60,23,58,40,1
21739,59,41,53,57,31,29,60,41,13,47,58,5,2,58,40,60,59,3,13,41,59,5,60,41,59,23,72,13,11,2,59,41,59,15,13,58,40,32,5,13,23,2,58,3,3,13,4,3,59,58,23,59,13,64,22,63,15,13,58,13,38,22,22,3,60,23,2,57,61,60,3,1,13,61,58,40,35,13,58,40,13
21740,2,22,40,59,23,5,13,61,58,40,15,13,3,22,22,21,13,64,22,63,15,13,58,40,1,13,23,22,22,40,13,1,58,23,2,32,1,53,13,8,59,13,60,23,13,58,57,61,58,41,42,59,3,3,22,63,23,13,20,22,22,1,13,40,59,60,20,2,37,22,63,41,15,13,38,58,60,5,2,15,13
21741,58,40,1,13,58,13,42,59,41,64,13,20,22,22,1,13,37,22,24,3,59,41,35,13,37,63,5,13,38,22,41,57,65,3,60,23,58,40,1,59,41,76,13,58,3,58,23,73,13,64,22,63,13,23,59,59,13,2,22,24,13,32,5,60,23,76,13,58,13,3,60,5,5,3,59,13,22,32,59,41,4
21742,58,41,5,59,1,53,13,44,63,5,13,5,2,59,41,59,57,58,41,59,13,30,22,41,5,2,60,59,23,13,58,76,19,22,61,60,40,20,13,24,60,3,3,13,23,4,59,58,21,13,5,2,59,60,41,13,61,60,40,1,13,60,40,13,23,22,61,59,13,22,5,2,59,41,13,23,22,41,5,53,57
21743,11,2,59,13,4,58,41,5,64,13,60,23,13,20,22,40,59,15,13,38,59,3,3,22,24,13,8,59,19,5,22,41,15,13,23,2,59,13,60,23,13,20,22,40,59,35,13,23,2,59,13,60,23,13,5,24,22,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21744,81,10,22,61,4,59,64,13,23,63,41,40,58,61,32,1,13,5,2,59,13,26,41,59,58,5,15,57,11,2,58,5,13,22,38,5,13,60,40,13,38,60,59,3,1,15,13,24,60,5,2,13,5,58,41,20,59,13,58,40,1,13,23,2,60,59,3,1,15,13,1,60,1,13,61,58,21,59,13,61,64
21745,13,38,22,59,13,5,22,57,13,13,23,24,59,58,5,35,57,65,40,1,13,5,41,58,42,59,3,3,60,40,20,13,58,3,22,40,20,13,5,2,60,23,13,19,22,58,23,5,15,13,67,13,37,59,41,59,13,58,61,13,19,22,61,59,13,37,64,13,19,2,58,40,19,59,15,57,65,40,1,13,3
21746,58,64,13,61,64,13,58,41,61,23,13,37,59,38,22,41,59,13,5,2,59,13,3,59,20,23,13,22,38,13,5,2,60,23,13,23,24,59,59,5,13,3,58,23,23,13,22,38,13,45,41,58,40,19,59,53,57,67,38,13,64,22,63,41,13,3,58,1,64,23,2,60,4,13,24,22,63,3,1,13,23
21747,58,64,13,32,11,2,58,40,21,23,15,13,10,22,61,4,59,64,15,32,13,67,13,2,58,1,13,1,22,40,59,53,57,32,11,60,23,13,40,22,5,13,23,22,13,61,63,19,2,13,24,22,41,5,2,35,13,37,63,5,13,67,13,2,22,4,59,13,67,13,24,58,23,13,4,59,41,38,59,19,5
21748,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21749,81,67,40,1,59,59,1,15,13,32,58,13,61,63,23,5,13,23,2,22,22,5,13,40,59,58,41,59,41,15,13,22,41,13,2,59,32,3,3,13,40,59,32,59,41,13,2,60,5,13,5,2,59,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21750,81,67,13,23,63,38,38,59,41,13,38,22,41,13,5,2,59,13,5,41,63,5,2,15,13,23,60,41,35,13,38,22,41,13,5,41,63,59,13,60,5,13,60,23,13,67,13,24,58,23,13,5,58,21,59,40,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21751,81,68,59,36,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21752,81,11,2,60,23,13,24,58,23,13,40,22,13,1,58,61,23,59,3,13,40,59,60,5,2,59,41,15,13,23,60,41,35,13,23,2,59,13,24,58,23,13,58,13,42,60,41,20,60,40,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21753,81,9,22,41,1,15,13,9,22,41,1,73,13,2,22,24,13,5,2,59,13,3,58,1,60,59,23,13,58,40,1,13,67,13,2,58,42,59,13,4,63,5,13,2,60,61,13,1,22,24,40,73,57,28,32,13,61,64,13,5,41,22,5,2,15,13,61,22,23,5,13,23,24,59,59,5,13,39,59,23,5
21754,23,15,13,61,22,23,5,13,60,40,19,22,40,64,13,42,63,3,20,58,41,13,24,60,5,73,57,30,2,59,40,13,60,5,13,19,22,61,59,23,13,23,22,13,23,61,22,22,5,2,3,64,13,22,38,38,15,13,23,22,13,22,37,23,19,59,40,59,3,64,15,13,58,23,13,60,5,13,24,59,41
21755,59,15,13,23,22,13,38,60,5,53,57,65,41,61,58,1,22,13,58,13,5,2,32,13,5,32,22,40,59,13,23,60,1,59,76,13,28,15,13,58,13,61,22,23,5,13,1,58,60,40,5,64,13,61,58,40,73,57,11,22,13,23,59,59,13,2,60,61,13,24,58,3,21,13,37,59,38,22,41,59,13
21756,58,13,3,58,1,64,13,58,40,1,13,5,22,13,37,59,58,41,13,2,59,41,13,38,58,40,73,57,11,22,13,23,59,59,13,2,60,61,13,21,60,23,23,13,2,60,23,13,2,58,40,1,15,13,58,40,1,13,2,22,24,13,61,22,23,5,13,23,24,59,59,5,3,64,13,32,58,13,24,60,3
21757,3,13,23,24,59,58,41,73,57,65,40,1,13,2,60,23,13,4,58,20,59,13,58,13,5,32,13,22,5,2,59,41,13,23,60,1,59,15,13,5,2,58,5,13,2,58,40,1,38,63,3,13,22,38,13,24,60,5,73,57,65,2,15,13,2,59,58,42,59,40,23,15,13,60,5,13,60,23,13,58,13
21758,61,22,23,5,13,4,58,5,2,59,5,60,19,58,3,13,40,60,5,73,57,29,22,3,58,15,13,23,22,3,58,73,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,66,6,60,5,13,25,28,29,11,65,48,7
21759,57,68,58,41,41,64,15,13,68,58,23,5,59,41,13,29,19,2,22,22,3,61,58,23,5,59,41,15,13,2,59,13,5,2,58,5,13,60,23,13,3,60,21,59,23,5,13,5,22,13,58,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21760,81,45,22,41,13,59,42,59,41,64,13,22,40,59,13,4,63,41,23,59,40,5,23,13,5,2,41,59,59,53,57,47,22,5,13,23,22,15,13,23,60,41,35,13,63,40,1,59,41,13,19,22,41,41,59,19,5,60,22,40,15,13,23,60,41,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21761,81,23,2,22,24,13,24,2,59,41,59,63,40,5,60,3,13,60,5,13,1,22,5,2,13,58,61,22,63,40,5,53,13,45,22,41,13,61,60,40,59,13,22,24,40,13,4,58,41,5,15,13,67,13,58,61,15,13,58,23,13,5,2,59,64,57,23,58,64,15,13,37,63,5,13,5,22,13,4,58,41
21762,38,59,19,5,13,22,40,59,13,61,58,40,13,60,40,13,22,40,59,13,4,22,22,41,13,61,58,40,15,13,10,22,61,4,60,22,40,13,5,2,59,13,26,41,59,58,5,15,57,23,60,41,53,57,67,5,13,4,3,59,58,23,59,1,13,5,2,59,61,13,5,22,13,5,2,60,40,21,13,61,59
21763,13,24,22,41,5,2,64,13,22,38,13,10,22,61,4,59,64,13,5,2,59,13,26,41,59,58,5,35,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21764,81,67,5,13,61,58,64,13,37,59,13,23,22,35,13,37,63,5,13,60,38,13,2,59,13,23,58,64,13,60,5,13,60,23,13,23,22,15,13,2,59,13,60,23,15,13,60,40,13,5,59,3,3,60,40,20,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21765,81,67,13,10,22,61,4,59,64,13,58,61,15,13,10,22,61,4,59,64,13,23,63,41,40,58,61,32,1,13,5,2,59,13,44,60,20,76,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21766,81,27,60,40,20,53,13,32,24,60,5,2,13,58,13,19,2,60,3,1,13,22,38,13,22,63,41,13,20,41,58,40,1,61,22,5,2,59,41,13,66,42,59,15,13,58,13,38,59,61,58,3,59,35,13,22,41,15,13,38,22,41,13,5,2,64,57,61,22,41,59,13,23,24,59,59,5,13,63,40,1
21767,59,41,23,5,58,40,1,60,40,20,15,13,58,13,24,22,61,58,40,53,13,8,60,61,13,67,15,13,58,23,13,61,64,13,59,42,59,41,76,59,23,5,59,59,61,59,1,57,1,63,5,64,13,4,41,60,19,21,23,13,61,59,13,22,40,15,13,2,58,42,59,13,23,59,40,5,13,5,22,13,5
21768,2,59,59,15,13,5,22,13,41,59,19,59,60,42,59,13,5,2,59,13,61,59,59,1,13,22,38,57,4,63,40,60,23,2,61,59,40,5,15,13,37,64,13,5,2,64,13,23,24,59,59,5,13,26,41,58,19,59,32,23,13,22,38,38,60,19,59,41,15,13,65,40,5,22,40,64,13,7,63,3,3
21769,15,13,58,13,61,58,40,13,22,38,57,20,22,22,1,13,41,59,4,63,5,59,15,13,19,58,41,41,60,58,20,59,15,13,37,59,58,41,60,40,20,15,13,58,40,1,13,59,23,5,60,61,58,5,60,22,40,53,32,57,29,60,41,15,13,67,13,19,22,40,38,59,23,23,13,5,2,59,13,24,59
21770,40,19,2,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21771,81,41,60,20,2,5,73,57,29,63,19,2,13,60,23,13,5,2,59,13,23,60,61,4,3,60,19,60,5,64,13,22,38,13,61,58,40,13,5,22,13,2,59,58,41,21,59,40,13,58,38,5,59,41,13,5,2,59,13,38,3,59,23,2,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21772,81,26,58,41,1,22,40,15,13,28,13,23,24,59,59,5,13,20,58,41,1,22,40,73,13,37,59,5,5,59,41,13,5,2,58,40,13,41,59,61,63,40,59,41,58,5,60,22,40,35,13,58,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21773,81,23,3,58,23,2,35,13,67,32,3,3,13,1,22,13,60,5,13,37,64,13,5,2,59,13,23,24,22,41,1,53,13,67,13,37,59,4,41,58,64,13,64,22,63,15,13,3,59,5,13,61,59,13,37,22,41,41,22,24,13,61,64,57,58,41,61,23,13,58,20,58,60,40,53,57,67,32,3,3,13
21774,1,22,13,60,5,13,60,40,13,61,64,13,23,2,60,41,5,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21775,81,37,22,24,3,53,57,44,64,13,61,64,13,23,22,63,3,15,13,58,13,23,24,58,60,40,15,13,58,13,61,22,23,5,13,23,60,61,4,3,59,13,19,3,22,24,40,73,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21776,81,29,2,59,32,23,13,5,22,22,13,2,58,41,1,13,38,22,41,13,64,22,63,13,58,5,13,4,41,60,19,21,23,15,13,23,60,41,35,13,19,2,58,3,3,59,40,20,59,13,2,59,41,13,5,22,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21777,81,67,13,1,22,13,19,22,40,38,59,23,23,13,61,63,19,2,13,22,38,13,5,2,59,13,2,59,58,41,60,40,20,13,60,5,15,13,37,63,5,13,3,60,5,5,3,59,13,22,38,13,5,2,59,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21778,81,45,41,22,61,13,61,64,13,3,22,41,1,13,5,22,13,61,64,13,3,58,1,64,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21779,81,30,2,60,19,2,13,60,23,13,5,2,59,13,20,41,59,58,5,59,23,5,13,3,58,1,64,15,13,5,2,59,13,2,60,20,2,59,23,5,36,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21780,81,11,2,59,40,13,5,2,59,13,37,22,64,32,23,13,38,58,5,13,3,32,59,40,42,22,64,15,13,5,2,59,13,20,22,22,23,59,13,5,2,58,5,13,64,22,63,13,37,22,63,20,2,5,35,57,65,40,1,13,2,59,13,59,40,1,59,1,13,5,2,59,13,61,58,41,21,59,5,53,57
21781,11,2,22,63,13,2,58,23,5,13,40,22,13,38,59,59,3,60,40,20,13,22,38,13,60,5,15,13,68,22,5,2,35,13,67,13,24,60,3,3,13,23,4,59,58,21,13,5,2,58,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21782,81,67,13,2,58,1,13,41,58,5,2,59,41,13,4,41,58,64,13,58,13,61,22,40,5,2,13,24,60,5,2,13,61,63,5,5,22,40,13,58,40,1,13,4,22,41,41,60,1,20,59,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21783,81,2,60,61,15,13,58,40,1,13,2,58,40,20,32,1,13,38,22,41,13,10,22,61,4,59,64,13,5,2,58,5,13,60,23,13,1,59,58,1,13,37,64,13,2,60,61,53,57,67,13,24,60,3,3,13,40,22,5,13,38,60,20,2,5,13,24,60,5,2,13,58,13,4,22,3,59,15,13,3,60
21784,21,59,13,58,13,47,22,41,5,2,59,41,40,13,61,58,40,35,13,67,32,3,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21785,81,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,31,44,66,48,28,30,47,66,13,5,59,58,41,23,13,5,2,59,13,3,59,5,5,59,41,72,57,30,58,3,21,13,58,23,60,1,59,13,5,2,59,13,5,41,63,59
21786,13,38,22,3,21,15,13,58,40,1,13,3,59,5,13,5,2,59,13,5,41,58,60,5,22,41,23,13,23,5,58,64,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21787,81,5,41,63,59,15,13,37,63,5,13,23,22,53,57,44,59,13,5,22,13,61,59,15,13,58,40,1,13,59,42,59,41,64,13,61,58,40,13,5,2,58,5,13,1,58,41,59,23,13,40,22,5,13,38,60,20,2,5,73,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21788,81,30,2,59,40,13,24,22,63,3,1,13,64,22,63,13,2,58,42,59,13,60,5,13,1,22,40,59,15,13,23,60,41,36,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21789,81,19,3,22,63,5,53,57,11,2,59,40,13,24,60,3,3,13,23,2,59,13,20,59,5,13,5,2,59,13,63,4,23,2,22,22,5,13,37,64,13,19,3,59,58,42,60,40,20,13,5,2,59,13,4,60,40,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21790,81,47,22,5,13,58,13,24,22,41,1,13,22,38,13,25,22,23,5,58,41,1,13,64,59,5,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21791,81,3,22,22,23,59,53,57,68,64,13,23,24,59,59,5,13,22,63,40,19,59,13,22,38,13,61,58,40,32,23,13,38,3,59,23,2,15,13,61,64,13,60,40,19,22,40,64,13,46,59,24,73,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21792,81,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,66,6,60,5,13,68,28,11,8,57,47,22,24,13,24,60,3,3,13,67,13,3,22,22,21,13,5,22,13
21793,2,60,23,13,41,59,61,63,40,59,41,58,5,60,22,40,53,13,48,59,61,63,40,59,41,58,5,60,22,40,73,13,28,15,13,5,2,58,5,32,23,13,5,2,59,57,9,58,5,60,40,13,24,22,41,1,13,38,22,41,13,5,2,41,59,59,13,38,58,41,5,2,60,40,20,23,53,13,11,2,41
21794,59,59,13,38,58,41,5,2,60,40,20,23,76,13,41,59,61,63,40,59,41,58,5,60,22,40,53,57,32,30,2,58,5,32,23,13,5,2,59,13,4,41,60,19,59,13,22,38,13,5,2,60,23,13,60,40,21,3,59,36,32,76,13,32,28,40,59,13,4,59,40,40,64,53,32,76,13,32,47,22,15
21795,13,67,32,3,3,13,20,60,42,59,57,64,22,63,13,58,13,41,59,61,63,40,59,41,58,5,60,22,40,53,32,13,30,2,64,15,13,60,5,13,19,58,41,41,60,59,23,13,60,5,53,13,48,59,61,63,40,59,41,58,5,60,22,40,73,13,30,2,64,15,13,60,5,13,60,23,57,58,13,38,58
21796,60,41,59,41,13,40,58,61,59,13,5,2,58,40,13,45,41,59,40,19,2,13,19,41,22,24,40,53,13,67,13,24,60,3,3,13,40,59,42,59,41,13,37,63,64,13,58,40,1,13,23,59,3,3,13,22,63,5,13,22,38,57,5,2,60,23,13,24,22,41,1,53,57,13,13,13,13,13,13,13,13
21797,13,13,13,13,13,13,13,13,13,13,13,13,13,13,66,40,5,59,41,13,44,66,48,28,30,47,66,57,10,41,58,64,13,64,22,63,15,13,23,60,41,15,13,2,22,24,13,61,63,19,2,13,19,58,41,40,58,5,60,22,40,13,41,60,37,37,22,40,13,61,58,64,13,58,13,61,58,40,13,37,63
21798,64,13,38,22,41,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21799,81,67,13,10,22,61,4,59,64,13,58,61,76,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21800,81,2,58,42,59,13,23,59,59,40,15,13,23,22,61,59,13,23,2,58,3,3,13,23,59,59,53,57,47,58,64,15,13,40,22,5,2,60,40,20,15,13,68,58,23,5,59,41,13,68,22,5,2,15,13,37,63,5,13,24,2,58,5,13,5,2,59,64,13,3,22,22,21,13,63,4,22,40,53,13,67
