id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81
2205,37,41,22,22,21,15,57,65,63,20,61,59,40,5,60,40,20,13,60,5,13,24,60,5,2,13,5,59,58,41,23,53,57,28,15,13,64,59,23,15,13,60,40,5,22,13,58,13,5,2,22,63,23,58,40,1,13,23,60,61,60,3,59,23,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,81,65,40,1,13,20,41,60,59,42,59,13,5,22,13,2,59,58,41,32,5,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,81,40,22,5,13,5,22,20,59,5,2,59,41,35,13,23,2,59,32,23,13,58,13,20,22,22,1,13,23,60,20,40,15,13,37,63,5,13,67,13,2,58,42,59,13,23,59,59,40,13,23,61,58,3,3,13,41,59,38,3,59,19,5,60,22,40,57,22,38,13,2,59,41,13,24,60,5,53,57,67,32
2208,3,3,13,58,5,5,59,40,1,13,64,22,63,41,13,3,22,41,1,23,2,60,4,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,81,11,2,59,13,3,58,1,60,59,23,15,13,2,59,41,13,58,5,5,59,40,1,58,40,5,23,13,22,38,13,2,59,41,13,19,2,58,61,37,59,41,15,57,29,58,24,13,2,59,41,13,58,37,59,1,15,13,58,40,1,13,60,40,13,5,2,59,13,61,22,41,40,60,40,20,13,59,58,41,3
2210,64,57,11,2,59,64,13,38,22,63,40,1,13,5,2,59,13,37,59,1,13,63,40,5,41,59,58,23,63,41,32,1,13,22,38,13,5,2,59,60,41,13,61,60,23,5,41,59,23,23,53,57,68,64,13,3,22,41,1,15,13,2,59,13,60,23,13,37,63,5,13,59,42,59,40,13,40,22,24,13,20
2211,22,40,59,13,2,59,40,19,59,35,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,81,22,38,13,58,19,5,60,22,40,13,2,58,5,2,13,61,58,1,59,13,64,22,63,13,41,59,59,21,13,58,23,13,58,13,23,58,19,41,60,38,60,19,59,53,13,30,2,59,41,59,13,58,60,41,13,19,22,61,59,23,13,22,63,5,15,57,58,60,41,13,19,22,61,59,23,13,60,40,35,13
2213,5,2,59,41,59,32,23,13,40,22,40,59,13,58,37,41,22,58,1,13,23,22,13,24,2,22,3,59,23,22,61,59,13,58,23,13,5,2,58,5,13,64,22,63,13,42,59,40,5,53,57,8,63,41,5,13,2,60,61,73,13,8,60,23,13,37,22,1,64,32,23,13,58,13,4,58,23,23,58,37,3
2214,59,13,19,58,41,19,58,23,23,13,60,38,13,2,59,13,37,59,13,40,22,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,81,30,2,58,5,13,38,58,63,3,5,23,13,2,59,13,61,58,1,59,13,37,59,38,22,41,59,13,5,2,59,13,3,58,23,5,15,13,67,13,5,2,60,40,21,57,68,60,20,2,5,13,2,58,42,59,13,38,22,63,40,1,13,59,58,23,64,13,38,60,40,59,23,35,13,37,63,5,13,5,2
2216,59,41,59,13,5,22,13,59,40,1,57,30,2,59,41,59,13,2,59,13,24,58,23,13,5,22,13,37,59,20,60,40,15,13,58,40,1,13,20,60,42,59,13,58,24,58,64,57,11,2,59,13,37,59,40,59,38,60,5,13,22,38,13,22,63,41,13,3,59,42,60,59,23,15,13,58,40,23,24,59,41
2217,60,40,20,13,63,23,57,30,60,5,2,13,22,63,41,13,22,24,40,13,19,2,58,41,20,59,15,13,61,58,21,60,40,20,13,58,13,5,41,59,58,5,64,13,24,2,59,41,59,57,11,2,59,41,59,13,24,58,23,13,58,13,64,60,59,3,1,60,40,20,76,13,5,2,60,23,13,58,1,61,60
2218,5,23,13,40,22,13,59,6,19,63,23,59,53,57,10,59,58,19,59,15,13,37,22,5,2,15,13,58,40,1,13,2,59,58,41,13,61,59,13,23,4,59,58,21,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,81,30,2,58,5,13,20,22,5,13,2,59,13,37,64,13,5,2,58,5,36,13,71,22,63,13,2,58,42,59,13,37,41,22,21,59,13,2,60,23,13,4,58,5,59,13,24,60,5,2,13,64,22,63,41,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,81,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,81,45,60,41,23,5,15,13,38,22,41,13,2,60,23,13,24,59,59,4,60,40,20,13,60,40,5,22,13,5,2,59,13,40,59,59,1,3,59,23,23,13,23,5,41,59,58,61,56,57,32,10,22,22,41,13,1,59,59,41,15,32,13,62,63,22,5,2,13,2,59,13,32,5,2,22,63,13,61,58,21
2222,32,23,5,13,58,13,5,59,23,5,58,61,59,40,5,57,65,23,13,24,22,41,3,1,3,60,40,20,23,13,1,22,15,13,20,60,42,60,40,20,13,5,2,64,13,23,63,61,13,22,38,13,61,22,41,59,57,11,22,13,5,2,58,5,13,24,2,60,19,2,13,2,58,1,13,5,22,22,13,61,63
2223,19,2,53,32,13,11,2,59,40,15,13,37,59,60,40,20,13,5,2,59,41,59,13,58,3,22,40,59,15,57,9,59,38,5,13,58,40,1,13,58,37,58,40,1,22,40,59,1,13,22,38,13,2,60,23,13,42,59,3,42,59,5,13,38,41,60,59,40,1,23,56,57,32,32,11,60,23,13,41,60,20
2224,2,5,32,35,13,62,63,22,5,2,13,2,59,13,32,5,2,63,23,13,61,60,23,59,41,64,13,1,22,5,2,13,4,58,41,5,57,11,2,59,13,38,3,63,6,13,22,38,13,19,22,61,4,58,40,64,53,32,13,65,40,22,40,15,13,58,13,19,58,41,59,3,59,23,23,13,2,59,41,1,15
2225,57,45,63,3,3,13,22,38,13,5,2,59,13,4,58,23,5,63,41,59,15,13,39,63,61,4,23,13,58,3,22,40,20,13,37,64,13,2,60,61,57,65,40,1,13,40,59,42,59,41,13,23,5,58,64,23,13,5,22,13,20,41,59,59,5,13,2,60,61,53,13,32,65,64,15,32,13,62,63,22,5
2226,2,13,46,58,62,63,59,23,57,32,29,24,59,59,4,13,22,40,15,13,64,22,63,13,38,58,5,13,58,40,1,13,20,41,59,58,23,64,13,19,60,5,60,43,59,40,23,35,57,32,11,60,23,13,39,63,23,5,13,5,2,59,13,38,58,23,2,60,22,40,53,13,30,2,59,41,59,38,22,41,59
2227,13,1,22,13,64,22,63,13,3,22,22,21,57,70,4,22,40,13,5,2,58,5,13,4,22,22,41,13,58,40,1,13,37,41,22,21,59,40,13,37,58,40,21,41,63,4,5,13,5,2,59,41,59,36,32,57,11,2,63,23,13,61,22,23,5,13,60,40,42,59,19,5,60,42,59,3,64,13,2,59,13
2228,4,60,59,41,19,59,5,2,13,5,2,41,22,63,20,2,57,11,2,59,13,37,22,1,64,13,22,38,13,5,2,59,13,19,22,63,40,5,41,64,15,13,19,60,5,64,15,13,19,22,63,41,5,15,57,71,59,58,15,13,58,40,1,13,22,38,13,5,2,60,23,13,22,63,41,13,3,60,38,59,35
2229,13,23,24,59,58,41,60,40,20,13,5,2,58,5,13,24,59,57,65,41,59,13,61,59,41,59,13,63,23,63,41,4,59,41,23,15,13,5,64,41,58,40,5,23,15,13,58,40,1,13,24,2,58,5,32,23,13,24,22,41,23,59,15,57,11,22,13,38,41,60,20,2,5,13,5,2,59,13,58,40,60
2230,61,58,3,23,15,13,58,40,1,13,5,22,13,21,60,3,3,13,5,2,59,61,13,63,4,57,67,40,13,5,2,59,60,41,13,58,23,23,60,20,40,32,1,13,58,40,1,13,40,58,5,60,42,59,13,1,24,59,3,3,60,40,20,76,4,3,58,19,59,53,57,67,32,3,3,13,37,41,60,40,20
2231,13,64,22,63,13,5,22,13,2,60,61,13,23,5,41,58,60,20,2,5,53,13,13,13,13,13,13,13,13,13,13,13,13,13,66,6,59,63,40,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,81,8,59,41,59,13,24,58,23,13,2,59,13,61,59,41,41,64,15,13,2,59,58,41,60,40,20,13,22,38,13,58,13,23,22,40,20,53,57,8,59,13,23,58,42,59,23,13,61,64,13,3,58,37,22,63,41,13,37,64,13,2,60,23,13,22,24,40,13,58,4,4,41,22,58,19,2,53,82,0,0
2233,81,67,40,1,59,59,1,15,13,61,64,13,3,22,41,1,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,81,37,22,24,3,53,57,7,60,1,13,64,22,63,13,2,59,58,41,13,22,38,13,58,13,23,5,41,58,40,20,59,41,13,5,2,58,5,32,23,13,19,22,61,59,13,5,22,13,19,22,63,41,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,81,71,22,63,41,13,3,22,41,1,23,2,60,4,13,60,23,13,5,2,59,13,61,22,23,5,13,4,58,5,60,59,40,5,13,61,58,40,13,60,40,13,3,22,23,23,15,13,5,2,59,13,61,22,23,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,81,5,22,76,40,60,20,2,5,36,57,11,2,59,41,59,32,23,13,58,40,13,67,5,58,3,60,58,40,13,19,22,61,59,15,13,58,40,1,15,13,32,5,60,23,13,5,2,22,63,20,2,5,15,13,22,40,59,13,22,38,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,81,2,63,41,5,53,13,67,5,13,60,23,13,58,13,5,2,41,22,63,20,2,38,58,41,59,13,38,22,41,13,23,5,59,59,3,13,60,38,13,60,5,13,37,59,13,40,22,5,13,2,63,41,5,53,57,29,5,58,40,1,13,64,22,63,36,13,71,22,63,13,2,58,42,59,13,3,58,40,1,13
2238,59,40,22,63,20,2,13,22,38,13,64,22,63,41,13,22,24,40,35,13,37,63,5,13,2,59,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,81,67,13,19,58,40,40,22,5,13,2,59,58,41,13,22,38,13,58,40,64,13,5,2,58,5,13,1,60,1,13,23,59,59,13,2,59,41,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,81,11,2,58,5,13,38,59,59,3,13,5,2,59,13,37,41,63,60,23,59,23,13,22,38,13,5,2,59,13,1,58,64,23,13,37,59,38,22,41,59,15,57,65,40,1,13,23,63,38,38,59,41,13,5,2,59,13,19,22,40,1,60,5,60,22,40,13,22,38,13,5,2,59,23,59,13,5,60,61,59
2241,23,57,11,22,13,3,58,64,13,58,13,2,59,58,42,64,13,58,40,1,13,63,40,59,62,63,58,3,13,2,58,40,1,57,70,4,22,40,13,22,63,41,13,2,22,40,22,63,41,23,36,57,30,2,58,5,13,5,2,60,40,20,15,13,60,40,13,2,22,40,22,63,41,15,13,2,58,1,13,61,64
2242,13,38,58,5,2,59,41,13,3,22,23,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,81,65,40,1,13,1,58,23,2,13,5,2,59,61,23,59,3,42,59,23,13,5,22,13,4,60,59,19,59,23,53,57,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,66,40,5,59,41,13,65,13,68,66,29,29,66,47,26,66,48,57,11,2,59,13,39,63,23,5,13
2244,4,41,22,4,22,41,5,60,22,40,13,5,2,58,5,13,24,59,13,20,58,42,59,13,5,2,59,61,13,22,63,5,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,81,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,81,67,38,13,40,22,5,15,13,24,59,13,41,59,58,1,64,13,58,41,59,13,5,22,13,5,41,64,13,22,63,41,13,38,22,41,5,63,40,59,23,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,81,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,31,29,2,22,63,5,23,13,24,60,5,2,60,40,72,57,11,2,60,23,13,2,58,1,13,37,59,59,40,13,19,2,59,59,41
2248,38,63,3,13,58,38,5,59,41,13,42,60,19,5,22,41,64,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,81,9,59,5,13,63,23,13,23,24,58,64,13,22,40,13,58,40,1,13,38,58,19,59,13,5,2,59,61,13,60,40,13,5,2,59,13,38,60,59,3,1,53,57,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,66,40,5,59,41,13,30,66,29,11,68,28,48,66,9,65,47
2250,7,57,67,13,5,2,60,40,21,13,60,5,13,60,23,13,61,64,13,9,22,41,1,13,22,38,13,30,59,23,5,61,22,41,59,3,58,40,1,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,81,11,2,58,5,13,40,59,59,1,13,5,22,13,37,59,13,41,59,42,60,42,32,1,13,58,40,1,13,37,41,59,58,5,2,32,1,13,60,40,13,61,59,36,57,11,2,59,13,27,60,40,20,13,5,2,58,5,13,3,22,42,32,1,13,2,60,61,15,13,58,23,13,5,2,59,13,23,5,58,5
2252,59,13,23,5,22,22,1,13,5,2,59,40,15,57,30,58,23,13,38,22,41,19,59,13,4,59,41,38,22,41,19,59,13,19,22,61,4,59,3,3,32,1,13,5,22,13,37,58,40,60,23,2,13,2,60,61,15,57,65,40,1,13,5,2,59,40,13,5,2,58,5,13,8,59,40,41,64,13,44,22,3
2253,60,40,20,37,41,22,21,59,13,58,40,1,13,2,59,15,57,44,59,60,40,20,13,61,22,63,40,5,59,1,13,58,40,1,13,37,22,5,2,13,41,22,63,23,59,1,13,60,40,13,5,2,59,60,41,13,23,59,58,5,23,15,57,11,2,59,60,41,13,40,59,60,20,2,60,40,20,13,19,22,63
2254,41,23,59,41,23,13,1,58,41,60,40,20,13,22,38,13,5,2,59,13,23,4,63,41,15,57,11,2,59,60,41,13,58,41,61,59,1,13,23,5,58,42,59,23,13,60,40,13,19,2,58,41,20,59,15,13,5,2,59,60,41,13,37,59,58,42,59,41,23,13,1,22,24,40,15,57,11,2,59,60,41
2255,13,59,64,59,23,13,22,38,13,38,60,41,59,13,23,4,58,41,21,3,60,40,20,13,5,2,41,22,63,20,2,13,23,60,20,2,5,23,13,22,38,13,23,5,59,59,3,15,57,65,40,1,13,5,2,59,13,3,22,63,1,13,5,41,63,61,4,59,5,13,37,3,22,24,60,40,20,13,5,2,59
2256,61,13,5,22,20,59,5,2,59,41,76,57,11,2,59,40,15,13,5,2,59,40,15,13,24,2,59,40,13,5,2,59,41,59,13,24,58,23,13,40,22,5,2,60,40,20,13,19,22,63,3,1,13,2,58,42,59,13,23,5,58,64,32,1,57,68,64,13,38,58,5,2,59,41,13,38,41,22,61,13,5
2257,2,59,13,37,41,59,58,23,5,13,22,38,13,44,22,3,60,40,20,37,41,22,21,59,15,57,28,15,13,24,2,59,40,13,5,2,59,13,27,60,40,20,13,1,60,1,13,5,2,41,22,24,13,2,60,23,13,24,58,41,1,59,41,13,1,22,24,40,76,57,8,60,23,13,22,24,40,13,3,60,38
2258,59,13,2,63,40,20,13,63,4,22,40,13,5,2,59,13,23,5,58,38,38,13,2,59,13,5,2,41,59,24,76,57,11,2,59,40,13,5,2,41,59,24,13,2,59,13,1,22,24,40,13,2,60,61,23,59,3,38,15,13,58,40,1,13,58,3,3,13,5,2,59,60,41,13,3,60,42,59,23,57,11
2259,2,58,5,13,37,64,13,60,40,1,60,19,5,61,59,40,5,13,58,40,1,13,37,64,13,1,60,40,5,13,22,38,13,23,24,22,41,1,57,8,58,42,59,13,23,60,40,19,59,13,61,60,23,19,58,41,41,60,59,1,13,63,40,1,59,41,13,44,22,3,60,40,20,37,41,22,21,59,53,57,44
2260,63,5,13,2,59,13,2,58,5,2,13,38,22,41,19,32,1,13,63,23,13,5,22,13,19,22,61,4,59,3,13,5,2,60,23,13,22,38,38,59,41,35,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,81,30,2,64,13,40,22,5,13,5,22,13,2,60,61,13,60,40,13,4,58,41,5,15,13,58,40,1,13,5,22,13,63,23,13,58,3,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,81,44,63,5,13,20,3,58,1,3,64,13,24,22,63,3,1,13,37,59,13,37,59,5,5,59,41,13,23,58,5,60,23,38,60,59,1,57,8,22,24,15,13,60,40,13,22,63,41,13,61,59,58,40,23,15,13,24,59,13,23,2,22,63,3,1,13,58,1,42,58,40,19,59,13,22,63,41,23,59,3
2263,42,59,23,57,11,22,13,3,22,22,21,13,24,60,5,2,13,38,22,41,59,2,59,58,1,13,37,22,3,1,13,58,40,1,13,37,60,20,13,59,40,22,63,20,2,57,70,4,22,40,13,5,2,59,13,4,22,24,59,41,13,58,40,1,13,4,63,60,23,23,58,40,19,59,13,22,38,13,5,2,59
2264,13,27,60,40,20,53,57,29,2,58,3,3,13,24,59,13,20,22,13,1,41,58,24,13,22,63,41,13,40,63,61,37,59,41,23,15,13,58,40,1,13,23,59,5,13,22,40,36,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,81,67,13,24,59,3,3,13,58,3,3,22,24,13,5,2,59,13,22,19,19,58,23,60,22,40,13,22,38,13,22,63,41,13,58,61,60,23,35,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,81,11,2,63,23,13,1,22,13,5,2,59,13,2,22,4,59,23,13,24,59,13,2,58,42,59,13,60,40,13,2,60,61,13,5,22,63,19,2,13,20,41,22,63,40,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,81,11,2,58,5,13,59,42,59,41,64,13,23,3,60,20,2,5,13,58,40,1,13,38,58,3,23,59,76,1,59,41,60,42,59,1,13,19,58,63,23,59,15,57,71,59,58,15,13,59,42,59,41,64,13,60,1,3,59,15,13,40,60,19,59,15,13,58,40,1,13,24,58,40,5,22,40,13,41,59,58
2268,23,22,40,15,57,29,2,58,3,3,13,5,22,13,5,2,59,13,27,60,40,20,13,5,58,23,5,59,13,22,38,13,5,2,60,23,13,58,19,5,60,22,40,35,57,11,2,58,5,15,13,24,59,41,59,13,22,63,41,13,41,22,64,58,3,13,38,58,60,5,2,23,13,61,58,41,5,64,41,23,13
2269,60,40,13,3,22,42,59,15,57,30,59,13,23,2,58,3,3,13,37,59,13,24,60,40,40,22,24,32,1,13,24,60,5,2,13,23,22,13,41,22,63,20,2,13,58,13,24,60,40,1,57,11,2,58,5,13,59,42,59,40,13,22,63,41,13,19,22,41,40,13,23,2,58,3,3,13,23,59,59,61,13
2270,58,23,13,3,60,20,2,5,13,58,23,13,19,2,58,38,38,15,57,65,40,1,13,20,22,22,1,13,38,41,22,61,13,37,58,1,13,38,60,40,1,13,40,22,13,4,58,41,5,60,5,60,22,40,53,57,44,59,13,60,5,13,23,22,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,81,65,40,1,13,60,5,13,4,41,22,19,59,59,1,23,13,38,41,22,61,13,4,22,3,60,19,64,15,13,40,22,5,13,3,22,42,59,53,57,30,59,3,3,15,13,37,64,13,61,64,13,24,60,3,3,13,24,59,13,23,2,58,3,3,13,58,1,61,60,5,13,40,22,13,4,58,41,3,59,64
