id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81
24623,61,59,13,22,38,13,46,59,23,63,13,25,2,41,60,23,5,15,13,23,4,59,58,21,13,38,59,24,59,41,53,13,67,5,13,60,23,13,5,2,59,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624,81,60,40,13,2,60,23,13,37,59,3,3,64,56,13,2,22,3,1,15,13,5,2,59,41,59,13,60,23,13,5,24,59,3,42,59,13,4,59,40,19,59,13,38,22,41,13,64,22,63,35,13,58,40,1,13,67,13,4,41,58,64,13,64,22,63,57,5,22,13,23,59,41,42,59,13,26,22,1,15,13
24625,58,40,1,13,21,59,59,4,13,64,22,63,13,22,63,5,13,22,38,13,4,41,58,24,3,23,15,13,58,40,1,13,4,41,58,37,37,3,59,23,15,13,58,40,1,57,62,63,58,41,41,59,3,23,15,13,58,40,1,13,1,60,23,23,59,40,23,60,22,40,23,15,13,58,40,1,15,13,67,13,24
24626,58,41,41,58,40,5,13,64,22,63,15,13,60,5,13,60,23,13,5,2,59,13,37,59,5,5,59,41,57,38,22,41,13,64,22,63,53,57,67,5,13,60,23,13,24,60,5,2,13,58,13,20,22,22,1,13,24,60,3,3,35,13,67,13,19,58,40,13,5,59,3,3,13,64,22,63,13,60,5,13,24
24627,60,3,3,13,23,59,41,42,59,13,64,22,63,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24628,81,9,63,19,60,38,60,59,41,13,58,40,1,13,44,59,3,43,59,37,63,37,13,2,60,61,23,59,3,38,15,13,60,5,13,60,23,13,40,59,19,59,23,23,58,41,64,15,13,3,22,22,21,13,64,22,63,41,13,26,41,58,19,59,15,57,5,2,58,5,13,2,59,13,21,59,59,4,13,2,60
24629,23,13,42,22,24,13,58,40,1,13,2,60,23,13,22,58,5,2,35,13,60,38,13,2,59,13,37,59,13,4,59,41,39,63,41,32,1,15,13,23,59,59,13,64,22,63,57,40,22,24,15,13,2,60,23,13,41,59,4,63,5,58,5,60,22,40,13,60,23,13,58,23,13,58,41,41,58,40,5,13,58
24630,13,42,60,3,3,58,60,40,13,58,40,1,13,58,13,46,58,19,21,23,58,63,19,59,13,58,23,57,59,42,59,41,13,2,60,23,13,37,3,58,19,21,13,23,2,22,59,13,5,41,22,1,13,63,4,22,40,13,26,22,1,32,23,13,20,41,22,63,40,1,13,58,40,1,13,2,60,23,13,59,58
24631,41,5,2,15,13,60,40,13,61,64,57,19,22,40,23,19,60,59,40,19,59,15,13,3,58,53,57,26,22,24,59,41,13,60,23,13,58,13,20,22,22,1,13,19,58,4,5,58,60,40,15,13,58,40,1,13,60,23,13,20,22,22,1,13,21,40,22,24,3,59,1,20,59,13,58,40,1,82,0,0,0
24632,81,58,23,13,64,22,63,13,23,2,58,3,3,13,23,59,59,13,60,40,13,58,13,23,63,61,61,59,41,32,23,13,1,58,64,53,13,44,63,5,13,60,5,13,60,23,13,42,59,41,64,13,24,59,3,3,35,13,24,2,58,5,13,2,59,57,2,58,23,13,23,4,22,21,59,13,5,22,13,61,59
24633,15,13,5,2,58,5,13,60,23,13,24,59,3,3,15,13,67,13,24,58,41,41,58,40,5,13,64,22,63,15,13,24,2,59,40,13,5,60,61,59,13,60,23,13,23,59,41,42,59,53,57,67,13,5,59,3,3,13,64,22,63,13,24,2,58,5,15,13,25,58,4,5,58,60,40,13,26,22,24,59,41
24634,15,13,67,13,1,22,13,4,59,41,19,59,60,42,59,13,2,59,13,60,23,13,40,22,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24635,81,38,22,41,13,60,38,15,13,3,22,22,21,13,64,22,63,15,13,2,59,13,24,59,41,59,13,61,64,13,37,41,22,5,2,59,41,15,13,67,13,24,22,63,3,1,13,1,59,23,60,41,59,13,5,2,59,13,7,63,21,59,13,5,22,57,63,23,59,13,2,60,23,13,20,22,22,1,13,4,3
24636,59,58,23,63,41,59,15,13,58,40,1,13,4,63,5,13,2,60,61,13,5,22,13,59,6,59,19,63,5,60,22,40,35,13,38,22,41,13,1,60,23,19,60,4,3,60,40,59,57,22,63,20,2,5,13,5,22,13,37,59,13,63,23,59,1,53,57,67,5,13,60,23,13,24,59,3,3,53,82,0,0
24637,81,24,2,58,5,13,58,40,13,58,41,41,58,40,5,15,13,41,58,23,19,58,3,3,64,15,13,37,59,20,20,58,41,3,64,15,13,3,22,63,23,64,13,21,40,58,42,59,13,60,5,13,60,23,35,13,67,13,2,22,4,59,57,64,22,63,41,13,68,58,39,59,23,5,64,13,60,23,13,4,59
24638,58,41,13,61,59,13,5,59,23,5,60,61,22,40,64,13,58,40,1,13,24,60,5,40,59,23,23,15,13,58,40,1,13,24,60,3,3,57,58,42,22,63,19,2,61,59,40,5,15,13,5,2,58,5,13,5,2,60,23,13,60,23,13,5,2,59,13,20,3,22,42,59,13,22,38,13,65,3,59,40,19
24639,22,40,13,5,2,58,5,13,64,22,63,41,13,68,58,39,59,23,5,64,57,60,23,13,20,60,42,59,13,61,59,35,13,60,40,13,64,22,63,41,13,19,22,40,23,19,60,59,40,19,59,15,13,40,22,24,53,57,65,40,13,4,3,59,58,23,59,13,64,22,63,41,13,68,58,39,59,23,5,64,15
24640,13,3,59,5,13,2,60,23,13,40,59,19,21,13,58,40,23,24,59,41,13,38,22,41,13,60,5,15,13,60,38,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24641,81,5,2,41,22,24,13,40,22,40,59,13,58,24,58,64,35,13,5,2,59,13,23,21,60,40,13,60,23,13,20,22,22,1,13,38,22,41,13,64,22,63,41,13,37,41,22,21,59,40,13,19,22,6,19,22,61,37,53,13,30,2,59,40,57,64,22,63,13,5,58,21,59,13,22,19,19,58,23,60,22
24642,40,23,13,5,22,13,23,59,59,13,3,59,59,21,23,13,2,59,41,59,58,38,5,59,41,15,13,67,13,4,41,58,64,13,64,22,63,13,61,22,19,21,13,58,5,57,32,59,61,35,13,5,2,58,5,13,60,23,13,58,3,3,53,57,65,64,15,13,3,59,59,21,23,13,60,23,13,20,22,22,1
24643,53,13,8,22,3,1,13,64,22,63,15,13,5,2,59,41,59,13,60,23,13,58,13,20,41,22,58,5,13,5,22,13,2,59,58,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24644,81,61,59,15,13,3,22,22,21,13,64,22,63,15,13,58,13,38,59,24,13,1,60,23,4,63,5,58,5,60,22,40,23,13,24,60,5,2,13,64,22,63,15,13,58,23,13,4,58,41,5,3,64,13,5,22,63,19,2,60,40,20,13,22,41,57,19,22,40,19,59,41,40,60,40,20,13,5,2,59,13
24645,1,60,23,19,60,4,3,60,40,59,23,13,22,38,13,5,2,59,13,24,58,41,15,13,5,2,59,13,48,22,61,58,40,13,24,58,41,23,15,13,60,40,13,5,2,59,13,24,58,64,57,22,38,13,58,41,20,63,61,59,40,5,15,13,3,22,22,21,13,64,22,63,15,13,58,40,1,13,38,41,60
24646,59,40,1,3,64,13,19,22,61,61,63,40,60,19,58,5,60,22,40,35,13,4,58,41,5,3,64,13,5,22,57,23,58,5,60,23,38,64,13,61,64,13,22,4,60,40,60,22,40,15,13,58,40,1,13,4,58,41,5,3,64,13,38,22,41,13,5,2,59,13,23,58,5,60,23,38,58,19,5,60,22
24647,40,15,13,3,22,22,21,13,64,22,63,15,13,22,38,57,61,64,13,61,60,40,1,15,13,58,23,13,5,22,63,19,2,60,40,20,13,5,2,59,13,1,60,41,59,19,5,60,22,40,13,22,38,13,5,2,59,13,61,60,3,60,5,58,41,64,13,1,60,23,19,60,4,3,60,40,59,15,57,5,2
24648,58,5,13,60,23,13,5,2,59,13,4,22,60,40,5,53,57,25,58,4,5,58,60,40,13,68,58,19,61,22,41,41,60,23,15,13,67,13,5,2,60,40,21,15,13,3,22,22,21,13,64,22,63,15,13,63,40,1,59,41,13,64,22,63,41,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24649,81,64,22,63,41,13,4,58,5,59,53,57,71,59,23,15,13,42,59,41,60,3,64,13,58,40,1,13,60,40,13,5,41,63,5,2,15,13,64,22,63,13,23,2,58,3,3,13,5,58,21,59,13,60,5,35,13,22,41,13,67,13,2,58,42,59,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24650,81,4,58,64,61,59,40,5,13,60,40,5,22,13,4,3,22,24,23,15,13,67,13,24,58,41,41,58,40,5,13,64,22,63,53,57,11,2,58,5,32,23,13,58,13,3,60,59,13,60,40,13,5,2,64,13,5,2,41,22,58,5,53,13,67,13,19,2,58,41,20,59,13,64,22,63,13,60,40,13,2
24651,60,23,13,68,58,39,59,23,5,64,32,23,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24652,81,49,59,41,64,13,20,22,22,1,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24653,81,20,22,22,1,15,13,23,19,58,3,1,13,21,40,58,42,59,15,13,58,23,13,59,58,5,13,60,5,36,57,71,22,63,13,23,58,64,13,42,59,41,64,13,5,41,63,59,15,13,23,19,58,3,1,13,21,40,58,42,59,76,13,24,2,59,40,13,26,22,1,32,23,13,24,60,3,3,13,60,23
24654,53,13,67,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24655,81,58,23,13,61,63,19,2,13,60,40,13,2,60,23,13,37,59,58,41,1,35,13,2,59,13,2,58,23,13,40,22,13,61,22,41,59,13,1,60,41,59,19,5,60,22,40,23,13,60,40,13,5,2,59,13,5,41,63,59,57,1,60,23,19,60,4,3,60,40,59,23,13,22,38,13,5,2,59,13,24
24656,58,41,23,15,13,3,22,22,21,13,64,22,63,15,13,22,38,13,5,2,59,13,48,22,61,58,40,13,1,60,23,19,60,4,3,60,40,59,23,15,13,5,2,58,40,57,60,23,13,58,13,4,63,4,4,64,76,1,22,20,53,57,13,13,13,13,13,13,13,13,13,13,13,13,13,66,40,5,59,41,13
24657,68,65,25,68,28,48,48,67,29,13,58,40,1,13,25,65,10,11,65,67,47,13,46,65,68,71,57,25,58,4,5,58,60,40,13,46,58,61,64,13,60,23,13,58,13,61,58,41,42,59,3,3,22,63,23,13,38,58,3,22,41,22,63,23,13,20,59,40,5,3,59,61,58,40,15,13,5,2,58,5,13
24658,60,23,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24659,81,19,22,41,41,59,19,5,60,22,40,15,13,5,2,59,41,59,13,60,23,13,40,22,5,13,61,58,40,64,13,22,38,13,64,22,63,41,13,40,58,5,60,22,40,76,57,9,22,22,21,13,64,22,63,15,13,60,38,13,64,22,63,13,5,58,21,59,13,5,2,59,13,61,58,5,5,59,41,13,22
24660,5,2,59,41,24,60,23,59,13,5,2,58,40,13,60,23,13,61,59,58,40,5,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24661,81,4,3,22,22,1,13,22,63,5,13,22,38,13,64,22,63,41,13,4,22,1,64,15,13,67,13,19,58,40,13,5,59,3,3,13,64,22,63,13,5,2,58,5,53,13,26,22,5,13,4,3,59,23,23,13,60,5,13,58,40,1,57,4,41,59,23,59,41,42,59,13,60,5,13,58,23,13,3,22,40
24662,20,13,58,23,13,60,5,13,4,3,59,58,23,59,23,13,2,60,23,13,26,41,58,19,59,13,58,40,1,13,2,60,23,13,68,58,39,59,23,5,64,13,5,22,22,73,57,44,64,13,46,59,23,2,63,15,13,67,13,58,61,13,64,22,63,41,13,68,58,39,59,23,5,64,32,23,13,19,22,63,40
24663,5,41,64,61,58,40,15,13,19,58,41,59,13,40,22,5,13,24,2,22,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24664,81,5,22,13,37,59,13,41,59,62,63,60,41,59,1,15,13,3,22,22,21,13,64,22,63,15,13,67,13,24,60,3,3,13,37,59,13,23,22,13,37,22,3,1,13,58,23,13,5,22,13,5,59,3,3,13,64,22,63,13,67,13,21,40,22,24,57,5,2,59,13,1,60,23,19,60,4,3,60,40,59
24665,23,13,22,38,13,24,58,41,35,13,58,40,1,13,5,2,59,41,59,13,60,23,13,58,40,13,59,40,1,53,13,13,13,13,13,13,13,13,13,13,66,6,59,63,40,5,57,67,13,58,23,23,63,41,59,13,64,22,63,13,5,2,59,41,59,13,60,23,13,42,59,41,64,13,59,6,19,59,3,3,59
24666,40,5,13,23,59,41,42,60,19,59,23,13,19,22,61,61,60,5,5,59,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24667,81,64,22,63,41,13,26,41,58,19,59,15,13,2,58,23,13,23,5,41,63,19,21,13,5,2,59,13,20,3,22,42,59,13,24,2,60,19,2,13,64,22,63,41,13,68,58,39,59,23,5,64,13,60,23,13,5,58,21,59,13,22,63,5,57,22,38,13,5,2,59,13,2,59,3,61,59,5,13,22,38
24668,13,65,3,59,40,19,22,40,53,57,71,22,63,41,13,68,58,39,59,23,5,64,13,2,59,58,41,13,40,22,24,15,13,23,58,42,60,40,20,13,64,22,63,41,13,68,58,39,59,23,5,64,32,23,13,61,58,40,2,22,22,1,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24669,81,21,40,22,24,13,60,5,35,13,67,13,24,60,3,3,13,19,22,40,38,59,23,23,13,60,5,13,5,22,13,58,3,3,13,5,2,59,13,32,22,41,3,1,56,13,67,13,40,59,59,1,13,40,22,5,13,37,59,57,58,23,2,58,61,32,1,13,22,38,13,64,22,63,41,13,68,58,39,59,23
24670,5,64,15,13,4,41,58,60,23,59,1,13,37,59,13,26,22,5,15,13,23,22,13,3,22,40,20,13,58,23,13,64,22,63,41,13,68,58,39,59,23,5,64,57,60,23,13,58,40,13,2,22,40,59,23,5,13,61,58,40,53,57,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
24671,66,40,5,59,41,13,30,67,9,9,67,65,68,29,57,8,59,13,60,23,13,58,13,19,41,58,42,59,40,13,58,40,1,13,58,13,42,60,3,3,58,60,40,13,59,3,23,59,15,13,58,40,32,5,13,4,3,59,58,23,59,13,64,22,63,41,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24672,81,61,58,40,13,5,2,58,5,13,67,13,3,22,42,59,13,58,40,1,13,2,22,40,22,63,41,13,24,60,5,2,13,61,64,13,23,22,63,3,15,13,58,40,1,13,61,64,13,2,59,58,41,5,15,13,58,40,1,13,61,64,57,1,63,5,64,15,13,58,40,1,13,61,64,13,3,60,42,59,15
24673,13,58,40,1,13,61,64,13,3,60,42,60,40,20,15,13,58,40,1,13,61,64,13,63,5,5,59,41,61,22,23,5,13,4,22,24,59,41,53,13,8,59,13,60,23,57,40,22,5,76,13,26,22,1,13,37,59,13,4,41,58,60,23,59,1,13,58,40,1,13,37,3,59,23,23,59,1,73,76,13,58
24674,40,64,13,2,63,41,5,13,60,40,13,5,2,59,13,24,22,41,3,1,15,13,37,63,5,57,21,59,59,4,23,13,5,2,59,13,37,41,60,1,20,59,13,61,22,23,5,13,42,58,3,60,58,40,5,3,64,15,13,24,60,5,2,13,59,6,19,59,3,3,59,40,5,13,1,60,23,19,60,4,3
24675,60,40,59,53,13,11,2,59,41,59,57,60,23,13,58,40,13,58,63,40,19,2,60,59,40,5,13,9,60,59,63,5,59,40,58,40,5,13,5,2,59,41,59,13,58,5,13,5,2,59,13,37,41,60,1,20,59,76,13,67,13,5,2,60,40,21,13,60,40,13,61,64,57,42,59,41,64,13,19,22,40
24676,23,19,60,59,40,19,59,13,2,59,13,60,23,13,58,23,13,42,58,3,60,58,40,5,13,58,13,61,58,40,13,58,23,13,68,58,41,21,13,65,40,5,22,40,64,35,13,58,40,1,13,2,59,13,60,23,57,61,58,40,13,22,38,13,40,22,13,59,23,5,60,61,58,5,60,22,40,13,60,40,13
24677,5,2,59,13,24,22,41,3,1,35,13,37,63,5,13,67,13,1,60,1,13,23,59,59,13,2,60,61,13,1,22,13,58,23,57,20,58,3,3,58,40,5,13,23,59,41,42,60,19,59,53,57,8,59,13,60,23,13,19,58,3,3,32,1,13,65,63,40,19,2,60,59,40,5,13,10,60,23,5,22,3
24678,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24679,81,19,22,61,59,13,58,4,58,19,59,13,5,22,13,5,2,59,13,27,60,40,20,56,13,5,2,59,41,59,13,60,23,13,61,22,41,59,13,20,22,22,1,13,5,22,24,58,41,1,13,64,22,63,57,4,59,41,58,1,42,59,40,5,63,41,59,13,5,2,58,40,13,60,23,13,60,40,13,64,22
24680,63,41,13,21,40,22,24,3,59,1,20,59,13,5,22,13,1,41,59,58,61,13,22,38,53,57,27,40,22,24,13,5,2,59,13,20,3,22,42,59,36,13,67,13,21,40,22,24,13,5,2,59,13,20,3,22,42,59,13,60,23,13,58,13,20,3,22,42,59,53,82,0,0,0,0,0,0,0,0,0,0
24681,81,26,22,1,32,23,13,24,60,3,3,13,58,40,1,13,2,60,23,13,4,3,59,58,23,63,41,59,15,13,25,58,4,5,58,60,40,15,13,67,13,37,59,23,59,59,19,2,13,64,22,63,13,40,22,24,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24682,81,44,64,13,25,2,59,23,2,63,15,13,2,59,13,60,23,13,58,40,13,58,23,23,15,13,58,23,13,60,40,13,5,2,59,13,24,22,41,3,1,56,13,67,13,24,60,3,3,13,42,59,41,60,38,64,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24683,81,65,42,58,63,40,5,15,13,64,22,63,13,19,63,3,3,60,22,40,23,73,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,31,7,41,60,42,60,40,20,13,5,2,59,61,13,38,22,41,24,58,41,1,72,57,11,22,13,5,2,59,13,61,60,40,59,23,73,13,11,59,3,3,13
24684,64,22,63,13,5,2,59,13,7,63,21,59,13,60,5,13,60,23,13,40,22,5,13,23,22,13,20,22,22,1,13,5,22,13,19,22,61,59,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24685,81,5,22,13,61,59,40,1,13,64,22,63,41,13,23,2,22,59,23,53,13,25,22,61,59,15,13,24,2,59,41,59,38,22,41,59,13,23,2,22,63,3,1,13,64,22,63,13,37,59,13,23,22,13,4,58,23,2,38,63,3,36,57,71,22,63,41,13,23,2,22,59,23,13,60,23,13,40,22,5,13
24686,23,22,13,20,22,22,1,53,13,32,11,60,23,13,58,13,20,22,22,1,13,23,60,3,3,60,40,20,15,13,67,13,24,58,41,41,58,40,5,13,64,22,63,15,13,22,41,57,67,13,24,60,3,3,13,19,2,58,40,20,59,13,60,5,53,57,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
24687,13,13,13,66,40,5,59,41,13,58,40,13,66,47,26,9,67,29,8,13,8,66,48,65,9,7,57,67,23,13,60,5,13,40,22,5,13,3,58,24,38,63,3,15,13,58,40,13,4,3,59,58,23,59,13,64,22,63,41,13,68,58,39,59,23,5,64,15,13,5,22,13,5,59,3,3,13,2,22,24,82
24688,81,61,58,40,64,13,60,23,13,21,60,3,3,32,1,36,57,71,59,23,15,13,61,64,13,19,22,40,23,19,60,59,40,19,59,15,13,2,59,13,1,60,1,13,63,23,13,20,41,59,58,5,13,20,22,22,1,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24689,81,61,22,23,5,13,19,22,40,5,58,20,60,22,63,23,13,5,41,59,58,23,22,40,13,19,22,61,59,13,5,22,13,3,60,20,2,5,15,13,3,22,22,21,13,64,22,63,15,13,58,23,13,64,22,63,13,23,2,58,3,3,57,1,59,23,60,41,59,13,60,40,13,58,13,23,63,61,61,59,41
24690,32,23,13,1,58,64,53,13,8,59,41,59,13,60,23,13,2,60,23,13,68,58,39,59,23,5,64,53,57,13,13,13,13,13,13,13,13,13,13,13,13,13,13,66,40,5,59,41,13,5,2,59,13,27,67,47,26,13,58,40,1,13,66,12,66,11,66,48,57,68,64,13,3,60,59,20,59,15,13,2,59
24691,41,59,13,60,23,13,58,13,42,60,3,3,58,60,40,13,58,40,1,13,58,13,5,41,58,60,5,22,41,15,13,5,2,58,5,15,13,3,22,22,21,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24692,81,24,22,41,3,1,15,13,22,41,13,60,40,13,45,41,58,40,19,59,15,13,22,41,13,60,40,13,66,40,20,3,58,40,1,73,57,29,5,58,40,1,13,58,24,58,64,15,13,25,58,4,5,58,60,40,13,26,22,24,59,41,35,13,67,13,24,60,3,3,13,20,60,42,59,13,5,41,59,58,23
24693,22,40,13,2,60,23,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
