id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81
13052,13,13,13,13,59,40,1,13,24,2,59,41,59,22,38,13,10,48,28,29,10,66,48,28,13,23,5,58,41,5,23,13,23,63,1,1,59,40,3,64,15,13,58,40,1,13,23,4,59,58,21,23,15,57,13,13,13,13,13,13,58,38,5,59,41,13,24,2,60,19,2,15,13,5,22,13,58,13,23,5,41
13053,58,40,20,59,15,13,2,22,3,3,22,24,15,13,58,40,1,13,19,22,40,38,63,23,59,1,57,13,13,13,13,13,13,13,13,13,13,13,13,13,13,40,22,60,23,59,15,13,5,2,59,64,13,2,59,58,42,60,3,64,13,42,58,40,60,23,2,57,82,0,0,0,0,0,0,0,0,0,0,0,0
13054,81,44,59,13,40,22,5,13,58,38,41,58,60,1,53,13,67,13,61,59,5,13,2,59,41,13,7,59,60,5,64,57,25,63,5,5,60,40,20,13,5,2,59,13,19,3,22,63,1,23,13,5,22,24,58,41,1,23,13,10,58,4,2,22,23,15,13,58,40,1,13,2,59,41,13,23,22,40,57,7,22
13055,42,59,76,1,41,58,24,40,13,24,60,5,2,13,2,59,41,53,13,8,59,41,59,13,5,2,22,63,20,2,5,13,5,2,59,64,13,5,22,13,2,58,42,59,13,1,22,40,59,57,29,22,61,59,13,24,58,40,5,22,40,13,19,2,58,41,61,13,63,4,22,40,13,5,2,60,23,13,61,58,40
13056,13,58,40,1,13,61,58,60,1,15,57,30,2,22,23,59,13,42,22,24,23,13,58,41,59,13,5,2,58,5,13,40,22,13,37,59,1,76,41,60,5,59,13,23,2,58,3,3,13,37,59,13,4,58,60,1,57,11,60,3,3,13,8,64,61,59,40,32,23,13,5,22,41,19,2,13,37,59,13,3,60
13057,20,2,5,59,1,35,13,37,63,5,13,60,40,13,42,58,60,40,53,57,68,58,41,23,32,23,13,2,22,5,13,61,60,40,60,22,40,13,60,23,13,41,59,5,63,41,40,32,1,13,58,20,58,60,40,35,57,8,59,41,13,24,58,23,4,60,23,2,76,2,59,58,1,59,1,13,23,22,40,13,2
13058,58,23,13,37,41,22,21,59,13,2,60,23,13,58,41,41,22,24,23,15,57,29,24,59,58,41,23,13,2,59,13,24,60,3,3,13,23,2,22,22,5,13,40,22,13,61,22,41,59,15,13,37,63,5,13,4,3,58,64,13,24,60,5,2,13,23,4,58,41,41,22,24,23,15,57,65,40,1,13,37,59
13059,13,58,13,37,22,64,13,41,60,20,2,5,13,22,63,5,53,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,31,46,70,47,28,13,58,3,60,20,2,5,23,72,57,71,22,63,13,40,64,61,4,2,23,15,13,19,58,3,3,32,1,13,47,58,60,58,1,23,15
13060,13,22,38,13,5,2,59,13,24,60,40,1,32,41,60,40,20,13,37,41,22,22,21,23,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13061,81,66,40,5,22,61,37,32,1,13,63,4,22,40,13,5,2,59,13,42,59,41,64,13,2,59,61,13,22,32,13,5,2,32,13,23,59,58,35,57,65,40,1,13,22,40,13,2,60,23,13,20,41,58,42,59,76,23,5,22,40,59,13,5,2,60,23,13,60,40,23,19,63,3,4,5,63,41,59,15,13
13062,24,2,60,19,2,57,30,60,5,2,13,24,58,6,13,67,13,37,41,22,63,20,2,5,13,58,24,58,64,15,13,24,2,22,23,59,13,23,22,38,5,13,60,61,4,41,59,23,23,60,22,40,57,67,40,5,59,41,4,41,59,5,23,13,38,22,41,13,61,64,13,4,22,22,41,13,60,20,40,22,41
13063,58,40,19,59,53,57,13,13,13,13,13,13,13,13,13,13,13,13,13,13,65,9,25,67,44,67,65,7,66,29,13,41,59,58,1,23,13,5,2,59,13,66,4,60,5,58,4,2,57,32,8,59,41,59,13,3,60,59,23,13,58,13,24,41,59,5,19,2,59,1,13,19,22,41,23,59,15,13,22,38,13
13064,24,41,59,5,19,2,59,1,13,23,22,63,3,13,37,59,41,59,38,5,35,57,29,59,59,21,13,40,22,5,13,61,64,13,40,58,61,59,53,13,65,13,4,3,58,20,63,59,13,19,22,40,23,63,61,59,13,64,22,63,13,24,60,19,21,59,1,13,19,58,60,5,60,38,38,23,13,3,59,38,5
13065,73,57,8,59,41,59,13,3,60,59,13,67,15,13,11,60,61,22,40,15,13,24,2,22,13,58,3,60,42,59,13,58,3,3,13,3,60,42,60,40,20,13,61,59,40,13,1,60,1,13,2,58,5,59,53,57,10,58,23,23,13,37,64,15,13,58,40,1,13,19,63,41,23,59,13,5,2,64,13,38,60
13066,3,3,35,13,37,63,5,13,4,58,23,23,15,13,58,40,1,13,23,5,58,64,13,40,22,5,13,2,59,41,59,13,5,2,64,57,13,13,20,58,60,5,53,32,57,11,2,59,23,59,13,24,59,3,3,13,59,6,4,41,59,23,23,13,60,40,13,5,2,59,59,13,5,2,64,13,3,58,5,5,59
13067,41,13,23,4,60,41,60,5,23,53,57,11,2,22,63,20,2,13,5,2,22,63,13,58,37,2,22,41,41,32,1,23,5,13,60,40,13,63,23,13,22,63,41,13,2,63,61,58,40,13,20,41,60,59,38,23,15,57,29,19,22,41,40,32,1,23,5,13,22,63,41,13,37,41,58,60,40,32,23,13,38
13068,3,22,24,15,13,58,40,1,13,5,2,22,23,59,13,22,63,41,13,1,41,22,4,3,59,5,23,13,24,2,60,19,2,57,45,41,22,61,13,40,60,20,20,58,41,1,13,40,58,5,63,41,59,13,38,58,3,3,15,13,64,59,5,13,41,60,19,2,13,19,22,40,19,59,60,5,57,11,58,63,20
13069,2,5,13,5,2,59,59,13,5,22,13,61,58,21,59,13,42,58,23,5,13,47,59,4,5,63,40,59,13,24,59,59,4,13,38,22,41,13,58,64,59,57,28,40,13,5,2,64,13,3,22,24,13,20,41,58,42,59,15,13,22,40,13,38,58,63,3,5,23,13,38,22,41,20,60,42,59,40,53,13,7
13070,59,58,1,57,67,23,13,40,22,37,3,59,13,11,60,61,22,40,15,13,22,38,13,24,2,22,23,59,13,61,59,61,22,41,64,57,8,59,41,59,58,38,5,59,41,13,61,22,41,59,53,13,44,41,60,40,20,13,61,59,13,60,40,5,22,13,64,22,63,41,13,19,60,5,64,15,57,65,40,1,13
13071,67,13,24,60,3,3,13,63,23,59,13,5,2,59,13,22,3,60,42,59,15,13,24,60,5,2,13,61,64,13,23,24,22,41,1,35,57,68,58,21,59,13,24,58,41,13,37,41,59,59,1,13,4,59,58,19,59,15,13,61,58,21,59,13,4,59,58,19,59,13,23,5,60,40,5,13,24,58,41,15,13
13072,61,58,21,59,13,59,58,19,2,57,10,41,59,23,19,41,60,37,59,13,5,22,13,22,5,2,59,41,15,13,58,23,13,59,58,19,2,13,22,5,2,59,41,32,23,13,3,59,59,19,2,53,57,9,59,5,13,22,63,41,13,1,41,63,61,23,13,23,5,41,60,21,59,53,13,13,13,13,13,13,13
13073,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,66,6,59,63,40,5,57,29,22,40,23,13,5,22,13,11,60,5,63,23,13,65,40,1,41,22,40,60,19,63,23,56,57,27,60,40,23,61,59,40,13,5,22,13,11,60,5,63,23,56,57,29,22,40,23
13074,13,5,22,13,11,58,61,22,41,58,56,57,65,5,5,59,40,1,58,40,5,23,57,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,29,25,66,47,66,56,13,48,22,61,59,13,58,40,1,13,5,2,59,13,40,59,60,20,2,37,22,63,41,2,22,22,1,57,82,0
13075,81,30,2,22,32,23,13,2,59,41,59,36,13,29,4,59,58,21,15,13,2,22,73,13,47,22,13,58,40,23,24,59,41,36,13,30,2,58,5,13,60,23,13,5,2,60,23,36,57,11,60,61,22,40,13,60,23,13,1,59,58,1,15,13,24,2,22,13,2,58,5,2,13,22,63,5,23,5,41,59,5
13076,19,2,32,1,13,2,60,23,13,23,4,58,40,53,57,29,22,61,59,13,37,59,58,23,5,13,41,59,58,41,32,1,13,5,2,60,23,35,13,2,59,41,59,13,1,22,59,23,13,40,22,5,13,3,60,42,59,13,58,13,61,58,40,53,57,7,59,58,1,15,13,23,63,41,59,35,13,58,40,1,13
13077,5,2,60,23,13,2,60,23,13,20,41,58,42,59,53,13,30,2,58,5,32,23,13,22,40,13,5,2,60,23,13,5,22,61,37,57,67,13,19,58,40,40,22,5,13,41,59,58,1,35,13,5,2,59,13,19,2,58,41,58,19,5,59,41,13,67,32,3,3,13,5,58,21,59,13,24,60,5,2,13,24
13078,58,6,53,57,28,63,41,13,19,58,4,5,58,60,40,13,2,58,5,2,13,60,40,13,59,42,59,41,64,13,38,60,20,63,41,59,13,23,21,60,3,3,15,57,65,40,13,58,20,32,1,13,60,40,5,59,41,4,41,59,5,59,41,15,13,5,2,22,63,20,2,13,64,22,63,40,20,13,60,40,13
13079,1,58,64,23,35,57,44,59,38,22,41,59,13,4,41,22,63,1,13,65,5,2,59,40,23,13,2,59,32,23,13,23,59,5,13,1,22,24,40,13,37,64,13,5,2,60,23,15,57,30,2,22,23,59,13,38,58,3,3,13,5,2,59,13,61,58,41,21,13,22,38,13,2,60,23,13,58,61,37,60,5
13080,60,22,40,13,60,23,53,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,66,6,60,5,57,68,64,13,40,22,37,3,59,13,26,59,40,59,41,58,3,15,13,11,60,61,22,40,13,60,23,13,1,59,58,1,35,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13081,81,1,60,23,4,63,5,58,37,3,59,13,38,22,41,13,61,64,13,19,22,61,4,58,40,64,53,13,67,13,5,2,60,40,21,13,22,38,13,58,23,13,61,58,40,64,13,61,58,5,5,59,41,23,13,58,23,13,2,59,35,13,37,63,5,57,67,13,20,60,42,59,13,2,59,58,42,59,40,13,5
13082,2,58,40,21,23,15,13,58,40,1,13,61,58,21,59,13,40,22,13,37,22,58,23,5,13,22,38,13,5,2,59,61,53,13,25,22,61,59,15,13,24,58,41,37,3,59,15,57,19,22,61,59,53,57,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,29,28,47,26,57,13,13,13
13083,13,13,13,13,13,13,13,31,65,3,3,13,5,22,20,59,5,2,59,41,13,2,59,41,59,72,57,13,13,13,13,13,13,13,30,2,22,13,1,22,5,2,13,58,61,37,60,5,60,22,40,13,23,2,63,40,15,57,13,13,13,13,13,13,13,65,40,1,13,3,22,42,59,23,13,5,22,13,3,60,42
13084,59,13,60,32,13,5,2,32,13,23,63,40,15,57,13,13,13,13,13,13,13,29,59,59,21,60,40,20,13,5,2,59,13,38,22,22,1,13,2,59,13,59,58,5,23,15,57,13,13,13,13,13,13,13,65,40,1,13,4,3,59,58,23,32,1,13,24,60,5,2,13,24,2,58,5,13,2,59,13,20,59
13085,5,23,15,57,13,13,13,13,13,25,22,61,59,13,2,60,5,2,59,41,15,13,19,22,61,59,13,2,60,5,2,59,41,15,13,19,22,61,59,13,2,60,5,2,59,41,53,57,13,13,13,13,13,13,13,8,59,41,59,13,23,2,58,3,3,13,2,59,13,23,59,59,57,13,13,13,13,13,13,13,47
13086,22,13,59,40,59,61,64,57,13,13,13,13,13,13,13,44,63,5,13,24,60,40,5,59,41,13,58,40,1,13,41,22,63,20,2,13,24,59,58,5,2,59,41,53,57,67,32,3,3,13,20,60,42,59,13,64,22,63,13,58,13,42,59,41,23,59,13,5,22,13,5,2,60,23,13,40,22,5,59,13,5
13087,2,58,5,13,67,13,61,58,1,59,13,64,59,23,5,59,41,1,58,64,13,60,40,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13088,81,11,2,58,5,13,19,58,40,13,5,2,59,41,59,60,40,13,5,58,6,13,58,40,64,13,4,41,60,42,58,5,59,13,4,58,41,5,64,36,57,7,22,5,2,13,60,5,13,40,22,5,13,38,3,22,24,13,58,23,13,2,63,20,59,3,64,13,58,23,13,5,2,59,13,23,59,58,15,57,11
13089,60,3,3,13,5,2,58,5,13,5,2,59,13,24,59,58,41,59,41,32,23,13,42,59,41,64,13,61,59,58,40,23,13,1,22,13,59,37,37,36,57,30,2,58,5,13,24,22,61,58,40,13,60,40,13,5,2,59,13,19,60,5,64,13,1,22,13,67,13,40,58,61,59,57,30,2,59,40,13,5,2
13090,58,5,13,67,13,23,58,64,13,5,2,59,13,19,60,5,64,76,24,22,61,58,40,13,37,59,58,41,23,57,11,2,59,13,19,22,23,5,13,22,38,13,4,41,60,40,19,59,23,13,22,40,13,63,40,24,22,41,5,2,64,13,23,2,22,63,3,1,59,41,23,36,57,30,2,22,13,19,58,40,13
13091,19,22,61,59,13,60,40,13,58,40,1,13,23,58,64,13,5,2,58,5,13,67,13,61,59,58,40,13,2,59,41,15,57,30,2,59,40,13,23,63,19,2,13,58,13,22,40,59,13,58,23,13,23,2,59,13,23,63,19,2,13,60,23,13,2,59,41,13,40,59,60,20,2,37,22,63,41,36,57,28,41
13092,13,24,2,58,5,13,60,23,13,2,59,13,22,38,13,37,58,23,59,23,5,13,38,63,40,19,5,60,22,40,57,11,2,58,5,13,23,58,64,23,13,2,60,23,13,37,41,58,42,59,41,64,13,60,23,13,40,22,5,13,22,40,13,61,64,13,19,22,23,5,15,57,11,2,60,40,21,60,40,20,13
13093,5,2,58,5,13,67,13,61,59,58,40,13,2,60,61,15,13,37,63,5,13,5,2,59,41,59,60,40,13,23,63,60,5,23,57,8,60,23,13,38,22,3,3,64,13,5,22,13,5,2,59,13,61,59,5,5,3,59,13,22,38,13,61,64,13,23,4,59,59,19,2,36,57,11,2,59,41,59,13,5,2
13094,59,40,73,13,2,22,24,13,5,2,59,40,36,13,24,2,58,5,13,5,2,59,40,36,13,9,59,5,13,61,59,13,23,59,59,13,24,2,59,41,59,60,40,57,68,64,13,5,22,40,20,63,59,13,2,58,5,2,13,24,41,22,40,20,32,1,13,2,60,61,56,13,60,38,13,60,5,13,1,22,13
13095,2,60,61,13,41,60,20,2,5,15,57,11,2,59,40,13,2,59,13,2,58,5,2,13,24,41,22,40,20,32,1,13,2,60,61,23,59,3,38,35,13,60,38,13,2,59,13,37,59,13,38,41,59,59,15,57,30,2,64,13,5,2,59,40,13,61,64,13,5,58,6,60,40,20,13,3,60,21,59,13,58
13096,13,24,60,3,1,76,20,22,22,23,59,13,38,3,60,59,23,15,57,70,40,19,3,58,60,61,32,1,13,22,38,13,58,40,64,13,61,58,40,53,13,44,63,5,13,24,2,22,13,19,22,61,59,23,13,2,59,41,59,36,57,13,13,13,13,13,13,13,13,13,66,40,5,59,41,13,28,48,9,65,47
13097,7,28,13,24,60,5,2,13,2,60,23,13,23,24,22,41,1,13,1,41,58,24,40,57,30,2,64,15,13,67,13,2,58,42,59,13,59,58,5,13,40,22,40,59,13,64,59,5,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13098,81,30,2,64,15,13,24,2,22,13,19,41,60,59,23,13,22,63,5,13,22,40,13,4,41,60,1,59,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13099,81,22,63,5,13,22,38,13,58,13,23,22,40,20,15,13,58,23,13,58,13,24,59,58,23,59,3,13,23,63,19,21,23,13,59,20,20,23,53,13,68,22,41,59,15,13,67,13,4,41,60,5,2,59,59,15,13,61,22,41,59,53,57,67,13,1,22,13,40,22,5,13,1,59,23,60,41,59,13,64,22
13100,63,13,5,22,13,4,3,59,58,23,59,13,61,59,35,13,67,13,1,22,13,1,59,23,60,41,59,13,64,22,63,13,5,22,13,23,60,40,20,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101,81,1,59,23,4,60,5,59,13,22,38,13,61,64,13,60,40,42,59,40,5,60,22,40,53,57,11,2,63,23,13,60,5,13,20,22,59,23,56,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13102,81,65,40,1,13,24,60,3,3,13,64,22,63,15,13,37,59,60,40,20,13,58,13,61,58,40,13,22,38,13,64,22,63,41,13,37,41,59,59,1,60,40,20,15,13,37,59,13,61,58,41,41,60,59,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13103,81,31,65,23,60,1,59,72,13,67,13,24,22,63,3,1,13,38,58,60,40,13,23,59,59,13,5,2,60,23,13,61,59,59,5,60,40,20,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13104,81,10,41,22,42,60,1,59,1,13,5,2,58,5,13,64,22,63,13,24,59,59,1,13,64,22,63,41,13,37,59,5,5,59,41,13,39,63,1,20,61,59,40,5,23,57,28,38,13,58,3,3,13,22,4,60,40,60,22,40,13,5,2,58,5,13,20,41,22,24,23,13,41,58,40,21,13,60,40,13,5
13105,2,59,61,57,11,2,58,5,13,67,13,58,61,13,24,60,23,59,53,13,67,13,61,63,23,5,13,2,58,42,59,13,3,60,37,59,41,5,64,57,30,60,5,2,58,3,15,13,58,23,13,3,58,41,20,59,13,58,13,19,2,58,41,5,59,41,13,58,23,13,5,2,59,13,24,60,40,1,15,57,11
13106,22,13,37,3,22,24,13,22,40,13,24,2,22,61,13,67,13,4,3,59,58,23,59,15,13,38,22,41,13,23,22,13,38,22,22,3,23,13,2,58,42,59,35,57,65,40,1,13,5,2,59,64,13,5,2,58,5,13,58,41,59,13,61,22,23,5,13,20,58,3,3,59,1,13,24,60,5,2,13,61,64
13107,13,38,22,3,3,64,15,57,11,2,59,64,13,61,22,23,5,13,61,63,23,5,13,3,58,63,20,2,53,13,65,40,1,13,24,2,64,15,13,23,60,41,15,13,61,63,23,5,13,5,2,59,64,13,23,22,36,57,11,2,59,13,24,2,64,13,60,23,13,4,3,58,60,40,13,58,23,13,24,58,64
13108,13,5,22,13,4,58,41,60,23,2,13,19,2,63,41,19,2,56,57,8,59,13,5,2,58,5,13,58,13,38,22,22,3,13,1,22,5,2,13,42,59,41,64,13,24,60,23,59,3,64,13,2,60,5,57,7,22,5,2,13,42,59,41,64,13,38,22,22,3,60,23,2,3,64,15,13,58,3,5,2,22
13109,63,20,2,13,2,59,13,23,61,58,41,5,15,57,47,22,5,13,5,22,13,23,59,59,61,13,23,59,40,23,59,3,59,23,23,13,22,38,13,5,2,59,13,37,22,37,35,13,60,38,13,40,22,5,15,57,11,2,59,13,24,60,23,59,13,61,58,40,32,23,13,38,22,3,3,64,13,60,23,13,58
13110,40,58,5,22,61,60,43,32,1,57,66,42,59,40,13,37,64,13,5,2,59,13,23,62,63,58,40,1,32,41,60,40,20,13,20,3,58,40,19,59,23,13,22,38,13,5,2,59,13,38,22,22,3,53,57,67,40,42,59,23,5,13,61,59,13,60,40,13,61,64,13,61,22,5,3,59,64,35,13,20,60
13111,42,59,13,61,59,13,3,59,58,42,59,57,11,22,13,23,4,59,58,21,13,61,64,13,61,60,40,1,15,13,58,40,1,13,67,13,24,60,3,3,13,5,2,41,22,63,20,2,13,58,40,1,13,5,2,41,22,63,20,2,57,25,3,59,58,40,23,59,13,5,2,59,13,38,22,63,3,13,37,22,1
13112,64,13,22,38,13,5,2,32,13,60,40,38,59,19,5,59,1,13,24,22,41,3,1,15,57,67,38,13,5,2,59,64,13,24,60,3,3,13,4,58,5,60,59,40,5,3,64,13,41,59,19,59,60,42,59,13,61,64,13,61,59,1,60,19,60,40,59,53,57,30,2,58,5,15,13,38,22,41,13,58,13
13113,19,22,63,40,5,59,41,15,13,24,22,63,3,1,13,67,13,1,22,13,37,63,5,13,20,22,22,1,36,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
