id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81
4502,81,13,13,13,13,13,13,13,13,13,25,22,40,23,60,20,40,13,5,22,13,5,2,59,59,13,58,40,1,13,19,22,61,59,13,5,22,13,1,63,23,5,53,57,13,13,13,13,13,69,63,60,59,5,13,19,22,40,23,63,61,61,58,5,60,22,40,13,2,58,42,59,15,82,0,0,0,0,0,0,0
4503,81,30,2,58,5,15,13,24,2,58,5,15,13,24,2,58,5,36,13,9,59,5,32,23,13,4,58,41,5,58,21,59,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4504,81,29,60,41,15,13,20,22,22,1,13,23,63,19,19,59,23,23,73,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,81,68,59,5,2,60,40,21,23,13,67,13,2,59,58,41,13,2,60,5,2,59,41,13,64,22,63,41,13,2,63,23,37,58,40,1,32,23,13,1,41,63,61,35,57,29,59,59,13,2,60,61,13,4,3,63,19,21,13,65,63,38,60,1,60,63,23,13,1,22,24,40,13,37,64,13,5,2,32,13,2
4506,58,60,41,35,57,65,23,13,19,2,60,3,1,41,59,40,13,38,41,22,61,13,58,13,37,59,58,41,15,13,5,2,59,13,49,22,3,23,19,59,23,13,23,2,63,40,40,60,40,20,13,2,60,61,53,57,68,59,5,2,60,40,21,23,13,67,13,23,59,59,13,2,60,61,13,23,5,58,61,4,13
4507,5,2,63,23,15,13,58,40,1,13,19,58,3,3,13,5,2,63,23,56,57,32,25,22,61,59,13,22,40,15,13,64,22,63,13,19,22,24,58,41,1,23,73,13,71,22,63,13,24,59,41,59,13,20,22,5,13,60,40,13,38,59,58,41,15,57,11,2,22,63,20,2,13,64,22,63,13,24,59,41,59
4508,13,37,22,41,40,13,60,40,13,48,22,61,59,53,32,13,8,60,23,13,37,3,22,22,1,64,13,37,41,22,24,57,30,60,5,2,13,2,60,23,13,61,58,60,3,32,1,13,2,58,40,1,13,5,2,59,40,13,24,60,4,60,40,20,15,13,38,22,41,5,2,13,2,59,13,20,22,59,23,15,57
4509,9,60,21,59,13,5,22,13,58,13,2,58,41,42,59,23,5,76,61,58,40,13,5,2,58,5,32,23,13,5,58,23,21,32,1,13,5,22,13,61,22,24,57,28,41,13,58,3,3,13,22,41,13,3,22,23,59,13,2,60,23,13,2,60,41,59,53,57,65,24,58,64,15,13,64,22,63,13,38,22,22
4510,3,73,13,67,5,13,61,22,41,59,13,37,59,19,22,61,59,23,13,58,13,61,58,40,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4511,81,29,2,59,13,23,2,58,3,3,15,13,23,2,59,13,23,2,58,3,3,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4512,81,11,2,58,40,13,20,60,3,5,13,2,60,23,13,5,41,22,4,2,64,53,13,11,2,59,13,37,41,59,58,23,5,23,13,22,38,13,8,59,19,63,37,58,15,57,30,2,59,40,13,23,2,59,13,1,60,1,13,23,63,19,21,3,59,13,8,59,19,5,22,41,15,13,3,22,22,21,32,1,13
4513,40,22,5,13,3,22,42,59,3,60,59,41,57,11,2,58,40,13,8,59,19,5,22,41,32,23,13,38,22,41,59,2,59,58,1,13,24,2,59,40,13,60,5,13,23,4,60,5,13,38,22,41,5,2,13,37,3,22,22,1,57,65,5,13,26,41,59,19,60,58,40,13,23,24,22,41,1,15,13,19,22
4514,40,5,59,61,40,60,40,20,53,13,11,59,3,3,13,49,58,3,59,41,60,58,57,30,59,13,58,41,59,13,38,60,5,13,5,22,13,37,60,1,13,2,59,41,13,24,59,3,19,22,61,59,53,13,13,13,13,13,13,13,13,13,13,13,13,13,13,66,6,60,5,13,26,66,47,11,9,66,30,28,68
4515,65,47,57,8,59,32,3,3,13,37,59,58,5,13,65,63,38,60,1,60,63,23,32,13,2,59,58,1,13,37,59,3,22,24,13,2,60,23,13,21,40,59,59,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516,81,68,64,13,4,41,58,60,23,59,23,13,61,58,1,59,13,5,2,59,59,13,38,60,41,23,5,13,58,13,23,22,3,1,60,59,41,15,13,23,22,15,57,11,22,13,2,58,42,59,13,61,64,13,4,41,58,60,23,59,13,38,22,41,13,5,2,60,23,15,13,4,59,41,38,22,41,61,13,58,13
4517,4,58,41,5,57,11,2,22,63,13,2,58,23,5,13,40,22,5,13,1,22,40,59,13,37,59,38,22,41,59,53,57,65,5,13,5,2,64,13,19,2,22,60,19,59,15,13,5,2,59,40,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518,81,47,22,24,13,5,2,59,13,41,59,1,13,4,59,23,5,60,3,59,40,19,59,13,23,5,41,60,21,59,13,58,3,3,13,5,41,58,1,59,23,13,60,40,13,48,22,61,59,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4519,81,30,2,64,15,13,67,13,4,41,58,64,13,64,22,63,36,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4520,81,67,38,13,60,5,13,24,59,41,59,13,23,22,13,5,2,58,5,13,22,63,41,13,41,59,62,63,59,23,5,13,1,60,1,13,5,59,40,1,57,11,22,13,23,58,42,59,13,5,2,59,13,48,22,61,58,40,23,15,13,5,2,59,41,59,37,64,13,5,22,13,1,59,23,5,41,22,64,57,11
4521,2,59,13,49,22,3,23,19,59,23,13,24,2,22,61,13,64,22,63,13,23,59,41,42,59,15,13,64,22,63,13,61,60,20,2,5,13,19,22,40,1,59,61,40,13,63,23,57,65,23,13,4,22,60,23,22,40,22,63,23,13,22,38,13,64,22,63,41,13,2,22,40,22,63,41,53,13,47,22,15,13
4522,22,63,41,13,23,63,60,5,57,67,23,13,5,2,58,5,13,64,22,63,13,41,59,19,22,40,19,60,3,59,13,5,2,59,61,56,13,24,2,60,3,59,13,5,2,59,13,49,22,3,23,19,59,23,57,68,58,64,13,23,58,64,13,32,11,2,60,23,13,61,59,41,19,64,13,24,59,13,2,58,42
4523,59,13,23,2,22,24,32,1,15,32,13,5,2,59,13,48,22,61,58,40,23,57,32,11,2,60,23,13,24,59,13,41,59,19,59,60,42,32,1,15,32,13,58,40,1,13,59,58,19,2,13,60,40,13,59,60,5,2,59,41,13,23,60,1,59,57,26,60,42,59,13,5,2,59,13,58,3,3,76,2,58
4524,60,3,13,5,22,13,5,2,59,59,15,13,58,40,1,13,19,41,64,13,32,44,59,13,37,3,59,23,5,57,45,22,41,13,61,58,21,60,40,20,13,63,4,13,5,2,60,23,13,4,59,58,19,59,73,32,13,11,2,22,63,13,21,40,22,24,32,23,5,15,13,20,41,59,58,5,13,23,22,40,15
4525,57,11,2,59,13,59,40,1,13,22,38,13,24,58,41,32,23,13,63,40,19,59,41,5,58,60,40,35,13,37,63,5,13,5,2,60,23,13,19,59,41,5,58,60,40,15,57,11,2,58,5,15,13,60,38,13,5,2,22,63,13,19,22,40,62,63,59,41,13,48,22,61,59,15,13,5,2,59,13,37,59
4526,40,59,38,60,5,57,30,2,60,19,2,13,5,2,22,63,13,23,2,58,3,5,13,5,2,59,41,59,37,64,13,41,59,58,4,13,60,23,13,23,63,19,2,13,58,13,40,58,61,59,57,30,2,22,23,59,13,41,59,4,59,5,60,5,60,22,40,13,24,60,3,3,13,37,59,13,1,22,20,20,32
4527,1,13,24,60,5,2,13,19,63,41,23,59,23,35,57,30,2,22,23,59,13,19,2,41,22,40,60,19,3,59,13,5,2,63,23,13,24,41,60,5,56,13,32,11,2,59,13,61,58,40,13,24,58,23,13,40,22,37,3,59,15,57,44,63,5,13,24,60,5,2,13,2,60,23,13,3,58,23,5,13,58
4528,5,5,59,61,4,5,13,2,59,13,24,60,4,32,1,13,60,5,13,22,63,5,15,57,7,59,23,5,41,22,64,32,1,13,2,60,23,13,19,22,63,40,5,41,64,15,13,58,40,1,13,2,60,23,13,40,58,61,59,13,41,59,61,58,60,40,23,57,11,22,13,5,2,32,13,59,40,23,63,60,40
4529,20,13,58,20,59,13,58,37,2,22,41,41,32,1,53,32,13,29,4,59,58,21,13,5,22,13,61,59,15,13,23,22,40,53,57,11,2,22,63,13,2,58,23,5,13,58,38,38,59,19,5,59,1,13,5,2,59,13,38,60,40,59,13,23,5,41,58,60,40,23,13,22,38,13,2,22,40,22,63,41,15
4530,57,11,22,13,60,61,60,5,58,5,59,13,5,2,59,13,20,41,58,19,59,23,13,22,38,13,5,2,59,13,20,22,1,23,15,57,11,22,13,5,59,58,41,13,24,60,5,2,13,5,2,63,40,1,59,41,13,5,2,59,13,24,60,1,59,13,19,2,59,59,21,23,13,22,32,13,5,2,32,13,58
4531,60,41,15,57,65,40,1,13,64,59,5,13,5,22,13,19,2,58,41,20,59,13,5,2,64,13,23,63,3,4,2,63,41,13,24,60,5,2,13,58,13,37,22,3,5,57,11,2,58,5,13,23,2,22,63,3,1,13,37,63,5,13,41,60,42,59,13,58,40,13,22,58,21,53,13,30,2,64,13,1,22
4532,23,5,13,40,22,5,13,23,4,59,58,21,36,57,11,2,60,40,21,32,23,5,13,5,2,22,63,13,60,5,13,2,22,40,22,63,41,58,37,3,59,13,38,22,41,13,58,13,40,22,37,3,59,13,61,58,40,57,29,5,60,3,3,13,5,22,13,41,59,61,59,61,37,59,41,13,24,41,22,40,20
4533,23,36,13,7,58,63,20,2,5,59,41,15,13,23,4,59,58,21,13,64,22,63,56,57,8,59,13,19,58,41,59,23,13,40,22,5,13,38,22,41,13,64,22,63,41,13,24,59,59,4,60,40,20,53,13,29,4,59,58,21,13,5,2,22,63,15,13,37,22,64,35,57,10,59,41,2,58,4,23,13,5
4534,2,64,13,19,2,60,3,1,60,23,2,40,59,23,23,13,24,60,3,3,13,61,22,42,59,13,2,60,61,13,61,22,41,59,57,11,2,58,40,13,19,58,40,13,22,63,41,13,41,59,58,23,22,40,23,53,13,11,2,59,41,59,32,23,13,40,22,13,61,58,40,13,60,40,13,5,2,59,13,24,22
4535,41,3,1,57,68,22,41,59,13,37,22,63,40,1,13,5,22,32,23,13,61,22,5,2,59,41,15,13,64,59,5,13,2,59,41,59,13,2,59,13,3,59,5,23,13,61,59,13,4,41,58,5,59,57,9,60,21,59,13,22,40,59,13,60,32,13,5,2,32,13,23,5,22,19,21,23,53,13,11,2,22
4536,63,13,2,58,23,5,13,40,59,42,59,41,13,60,40,13,5,2,64,13,3,60,38,59,57,29,2,22,24,32,1,13,5,2,64,13,1,59,58,41,13,61,22,5,2,59,41,13,58,40,64,13,19,22,63,41,5,59,23,64,15,57,30,2,59,40,13,23,2,59,15,13,4,22,22,41,13,2,59,40,15
4537,13,38,22,40,1,13,22,38,13,40,22,13,23,59,19,22,40,1,13,37,41,22,22,1,15,57,8,58,23,13,19,3,63,19,21,32,1,13,5,2,59,59,13,5,22,13,5,2,59,13,24,58,41,23,15,13,58,40,1,13,23,58,38,59,3,64,13,2,22,61,59,57,9,22,58,1,59,40,13,24,60
4538,5,2,13,2,22,40,22,63,41,53,13,29,58,64,13,61,64,13,41,59,62,63,59,23,5,32,23,13,63,40,39,63,23,5,15,57,65,40,1,13,23,4,63,41,40,13,61,59,13,37,58,19,21,35,13,37,63,5,13,60,38,13,60,5,13,2,59,13,40,22,5,13,23,22,15,57,11,2,22,63,13
4539,58,41,5,13,40,22,5,13,2,22,40,59,23,5,15,13,58,40,1,13,5,2,59,13,20,22,1,23,13,24,60,3,3,13,4,3,58,20,63,59,13,5,2,59,59,15,57,11,2,58,5,13,5,2,22,63,13,41,59,23,5,41,58,60,40,32,23,5,13,38,41,22,61,13,61,59,13,5,2,59,13
4540,1,63,5,64,13,24,2,60,19,2,57,11,22,13,58,13,61,22,5,2,59,41,32,23,13,4,58,41,5,13,37,59,3,22,40,20,23,53,13,8,59,13,5,63,41,40,23,13,58,24,58,64,53,57,7,22,24,40,15,13,3,58,1,60,59,23,35,13,3,59,5,13,63,23,13,23,2,58,61,59,13
4541,2,60,61,13,24,60,5,2,13,22,63,41,13,21,40,59,59,23,53,57,11,22,13,2,60,23,13,23,63,41,40,58,61,59,13,25,22,41,60,22,3,58,40,63,23,13,32,3,22,40,20,23,13,61,22,41,59,13,4,41,60,1,59,57,11,2,58,40,13,4,60,5,64,13,5,22,13,22,63,41,13
4542,4,41,58,64,59,41,23,53,13,7,22,24,40,53,13,65,40,13,59,40,1,35,57,11,2,60,23,13,60,23,13,5,2,59,13,3,58,23,5,53,13,29,22,13,24,59,13,24,60,3,3,13,2,22,61,59,13,5,22,13,48,22,61,59,15,57,65,40,1,13,1,60,59,13,58,61,22,40,20,13,22
4543,63,41,13,40,59,60,20,2,37,22,63,41,23,53,13,47,58,64,15,13,37,59,2,22,3,1,32,23,73,57,11,2,60,23,13,37,22,64,15,13,5,2,58,5,13,19,58,40,40,22,5,13,5,59,3,3,13,24,2,58,5,13,2,59,13,24,22,63,3,1,13,2,58,42,59,57,44,63,5,13,21
4544,40,59,59,3,23,13,58,40,1,13,2,22,3,1,23,13,63,4,13,2,58,40,1,23,13,38,22,41,13,38,59,3,3,22,24,23,2,60,4,15,57,7,22,59,23,13,41,59,58,23,22,40,13,22,63,41,13,4,59,5,60,5,60,22,40,13,24,60,5,2,13,61,22,41,59,13,23,5,41,59,40
4545,20,5,2,57,11,2,58,40,13,5,2,22,63,13,2,58,23,5,13,5,22,13,1,59,40,64,32,5,53,13,25,22,61,59,15,13,3,59,5,13,63,23,13,20,22,53,57,11,2,60,23,13,38,59,3,3,22,24,13,2,58,1,13,58,13,49,22,3,23,19,60,58,40,13,5,22,13,2,60,23,13
4546,61,22,5,2,59,41,35,57,8,60,23,13,24,60,38,59,13,60,23,13,60,40,13,25,22,41,60,22,3,60,15,13,58,40,1,13,2,60,23,13,19,2,60,3,1,57,9,60,21,59,13,2,60,61,13,37,64,13,19,2,58,40,19,59,53,13,71,59,5,13,20,60,42,59,13,63,23,13,22,63,41
4547,13,1,60,23,4,58,5,19,2,53,57,67,13,58,61,13,2,63,23,2,32,1,13,63,40,5,60,3,13,22,63,41,13,19,60,5,64,13,37,59,13,58,38,60,41,59,15,57,65,40,1,13,5,2,59,40,13,67,32,3,3,13,23,4,59,58,21,13,58,13,3,60,5,5,3,59,53,57,13,13,13
4548,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,31,8,59,13,2,22,3,1,23,13,2,59,41,13,37,64,13,5,2,59,13,2,58,40,1,15,13,23,60,3,59,40,5,72,57,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4549,81,58,4,4,41,22,37,58,5,60,22,40,53,57,9,22,22,21,15,13,2,59,41,59,32,23,13,58,13,3,59,5,5,59,41,13,38,41,22,61,13,2,60,61,35,13,5,2,59,13,23,5,58,5,59,13,2,58,5,2,13,58,40,22,5,2,59,41,15,82,0,0,0,0,0,0,0,0,0,0,0
4550,81,71,22,63,13,2,58,42,59,13,1,22,40,59,13,58,13,37,41,58,42,59,13,1,59,59,1,53,13,66,41,59,13,64,22,63,13,20,22,15,13,2,59,58,41,13,5,2,60,23,56,57,65,23,13,38,58,41,13,58,23,13,1,22,5,2,13,5,2,59,13,25,58,4,60,5,22,3,13,59,6
4551,19,59,59,1,57,11,2,59,13,61,59,58,40,59,23,5,13,2,22,63,23,59,13,60,40,13,48,22,61,59,15,13,23,22,13,38,58,41,13,61,64,13,23,22,40,76,57,11,2,60,23,13,3,58,1,64,32,23,13,2,63,23,37,58,40,1,13,2,59,41,59,15,13,5,2,60,23,15,13,1,22
4552,13,64,22,63,13,23,59,59,36,76,57,30,2,22,61,13,64,22,63,13,2,58,42,59,13,37,58,40,60,23,2,32,1,13,1,22,59,23,13,59,6,19,59,59,1,13,64,22,63,13,58,40,53,57,11,58,21,59,13,61,64,13,4,41,58,64,59,41,23,13,24,60,5,2,13,64,22,63,53,82,0
4553,81,22,63,41,13,37,59,5,5,59,41,13,61,60,41,5,2,53,57,8,22,40,22,63,41,58,37,3,59,13,68,59,40,59,40,60,63,23,15,13,61,64,13,37,22,64,13,68,58,41,19,60,63,23,13,58,4,4,41,22,58,19,2,59,23,35,13,38,22,41,13,5,2,59,82,0,0,0,0,0,0
4554,81,2,60,23,13,24,60,38,59,13,58,40,22,5,2,59,41,35,13,58,40,1,13,67,13,5,2,60,40,21,13,5,2,59,41,59,32,23,13,22,40,59,13,58,5,13,2,22,61,59,13,38,22,41,13,64,22,63,53,57,28,15,13,2,59,13,60,23,13,24,22,63,40,1,59,1,15,13,67,13,5
4555,2,58,40,21,13,5,2,59,13,20,22,1,23,13,38,22,41,32,5,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4556,81,66,42,59,40,13,2,59,15,13,64,22,63,41,13,24,60,38,59,15,13,5,2,60,23,13,3,58,1,64,15,13,58,40,1,13,61,64,23,59,3,38,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4557,81,26,22,22,1,13,61,58,40,15,13,5,2,59,13,24,22,63,40,1,23,13,5,2,58,5,13,2,59,13,1,22,59,23,13,37,59,58,41,13,38,22,41,13,48,22,61,59,73,57,32,67,13,24,22,63,3,1,13,2,59,13,2,58,1,73,32,13,32,11,24,58,23,13,64,22,63,13,60,40,19
4558,59,40,23,32,1,13,5,2,59,13,41,58,37,37,3,59,76,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4559,81,71,22,63,13,2,58,42,59,13,23,58,60,1,13,64,22,63,13,24,60,3,3,13,40,22,5,13,20,41,58,40,5,13,63,23,13,58,40,64,13,5,2,60,40,20,76,57,45,22,41,13,24,59,13,2,58,42,59,13,40,22,5,2,60,40,20,13,59,3,23,59,13,5,22,13,58,23,21,13,37
4560,63,5,13,5,2,58,5,57,30,2,60,19,2,13,64,22,63,13,1,59,40,64,13,58,3,41,59,58,1,64,35,13,64,59,5,13,24,59,13,24,60,3,3,13,58,23,21,15,57,11,2,58,5,15,13,60,38,13,64,22,63,13,38,58,60,3,13,60,40,13,22,63,41,13,41,59,62,63,59,23,5
4561,15,13,5,2,59,13,37,3,58,61,59,57,68,58,64,13,2,58,40,20,13,63,4,22,40,13,64,22,63,41,13,2,58,41,1,40,59,23,23,35,13,5,2,59,41,59,38,22,41,59,13,2,59,58,41,13,63,23,53,57,29,2,22,63,3,1,13,24,59,13,37,59,13,23,60,3,59,40,5,13,58
4562,40,1,13,40,22,5,13,23,4,59,58,21,15,13,22,63,41,13,41,58,60,61,59,40,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4563,81,24,22,63,3,1,13,2,58,42,59,13,38,22,63,40,1,13,60,23,23,63,59,53,13,8,59,58,41,13,61,59,13,4,41,22,38,59,23,23,13,23,60,40,19,59,41,59,3,64,56,13,2,58,1,13,67,13,58,13,1,22,43,59,40,57,23,22,40,23,15,13,59,58,19,2,13,60,40,13,61
4564,64,13,3,22,42,59,13,58,3,60,21,59,15,13,58,40,1,13,40,22,40,59,13,3,59,23,23,13,1,59,58,41,13,5,2,58,40,13,5,2,60,40,59,13,58,40,1,13,61,64,57,20,22,22,1,13,68,58,41,19,60,63,23,15,13,67,13,2,58,1,13,41,58,5,2,59,41,13,2,58,1
4565,13,59,3,59,42,59,40,13,1,60,59,13,40,22,37,3,64,13,38,22,41,13,5,2,59,60,41,13,19,22,63,40,5,41,64,57,5,2,58,40,13,22,40,59,13,42,22,3,63,4,5,63,22,63,23,3,64,13,23,63,41,38,59,60,5,13,22,63,5,13,22,38,13,58,19,5,60,22,40,53,57
4566,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,66,40,5,59,41,13,58,13,26,66,47,11,9,66,30,28,68,65,47,57,67,40,1,59,59,1,13,64,22,63,13,23,2,58,3,3,13,40,22,5,53,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4567,81,67,13,2,58,42,59,13,58,13,2,59,58,41,5,13,58,23,13,3,60,5,5,3,59,13,58,4,5,13,58,23,13,64,22,63,41,23,15,57,44,63,5,13,64,59,5,13,58,13,37,41,58,60,40,13,5,2,58,5,13,3,59,58,1,23,13,61,64,13,63,23,59,13,22,38,13,58,40,20,59
4568,41,57,11,22,13,37,59,5,5,59,41,13,42,58,40,5,58,20,59,53,57,71,22,63,13,58,41,59,13,5,22,22,13,58,37,23,22,3,63,5,59,35,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4569,81,28,40,32,23,13,37,41,22,24,23,15,13,68,59,40,59,40,60,63,23,15,13,2,59,13,19,22,61,59,23,13,5,2,59,13,5,2,60,41,1,13,5,60,61,59,13,2,22,61,59,13,24,60,5,2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4570,81,67,13,24,22,63,3,1,13,5,2,59,13,20,22,1,23,13,2,58,1,13,40,22,5,2,60,40,20,13,59,3,23,59,13,5,22,13,1,22,57,44,63,5,13,5,22,13,19,22,40,38,60,41,61,13,61,64,13,19,63,41,23,59,23,53,13,25,22,63,3,1,13,67,13,61,59,59,5,13,32
4571,59,61,57,44,63,5,13,22,40,19,59,13,58,13,1,58,64,15,13,60,5,13,24,22,63,3,1,13,63,40,19,3,22,20,13,61,64,13,2,59,58,41,5,57,28,38,13,24,2,58,5,13,3,60,59,23,13,2,59,58,42,64,13,5,22,32,5,53,57,65,40,20,59,41,32,23,13,61,64,13,61
4572,59,58,5,35,13,67,13,23,63,4,13,63,4,22,40,13,61,64,23,59,3,38,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
